nameseq,faverage,fmedian,fmaximum,fminimum,fpeak,fnone_levated_peak,fsample_standard_deviation,fpopulation_standard_deviation,fpercentile15,fpercentile25,fpercentile50,fpercentile75,famplitude,fvariance,finterquartile_range,fsemi_interquartile_range,fcoefficient_of_variation,fskewness,fkurtosis,label
U00096.3/1764768-1764708,122.00000000000003,79.19303406712993,538.4525033268253,2.3999338348767116,0.16666666666666663,2.100502780940754,126.42784503423287,127.4770567592459,20.925089236182412,30.393035620981745,79.19303406712993,168.4648528907656,536.0525694919486,16250.400000000001,138.07181726978385,69.03590863489192,1.036293811756007,1.0157643497272122,0.21642681298701788,sRNA
U00096.3/1230629-1230707,157.99999999999994,125.78643817707876,928.9305342516857,1.3111779679767277,0.1666666666666667,2.349928909142365,154.89351180730588,155.88325677759542,22.352306238301427,48.26745241744612,125.78643817707876,208.336921608622,927.619356283709,24299.58974358975,160.06946919117587,80.03473459558793,0.9803386823247211,0.6239169371341303,0.24010124293561402,sRNA
U00096.3/1437118-1437238,242.0,168.62895533030982,1215.6905861673213,0.10130520563538417,0.16666666666666669,2.95575764655279,244.8836458402235,245.90187744979366,30.030360952566067,76.24735543686843,168.62895533030982,316.3415564526673,1215.589280961686,60467.73333333334,240.0942010157989,120.04710050789944,1.01191589190175,0.8988478314010618,0.2320353686466663,sRNA
U00096.3/3664861-3664974,228.0,167.55696030614695,1251.703192841744,1.378821352999714,0.16666666666666666,2.8673161864956147,222.53089673121795,223.51337787366455,32.301714494673895,48.64804555338608,167.55696030614695,333.2556902941934,1250.3243714887444,49958.23008849556,284.60764474080736,142.30382237040368,0.9760127049614823,0.8148491815973581,0.2821274718207041,sRNA
U00096.3/2071315-2071518,407.99999999999983,259.70529903417287,4044.644293704553,4.317638747206845,0.16666666666666674,3.8624951722620176,492.9259579287745,494.1385697437252,66.71104236358434,110.99997896158213,259.70529903417287,495.94335740095755,4040.3266549573464,244172.92610837438,384.9433784393754,192.4716892196877,1.2081518576685655,0.9025373805973606,0.1869232571642963,sRNA
U00096.3/2653515-2653723,417.99999999999994,236.92174731384725,4162.0,0.6685894256747534,0.1666666666666667,3.9626801497582584,507.25930252682406,508.4772137697784,51.41440871032275,103.32921187467613,236.92174731384725,552.9297597983614,4161.331410574326,258549.0769230769,449.6005479236852,224.8002739618426,1.2135390012603449,1.0709212336815284,0.23087803986301483,sRNA
U00096.3/2653855-2654158,607.9999999999997,409.9081189019456,4792.646522895689,1.1858156140442682,0.16666666666666674,4.663642035633542,633.3782440216904,634.4225617036959,99.86806182289502,172.57134532475072,409.9081189019456,867.4849225912751,4791.460707281644,402491.9867986798,694.9135772665244,347.4567886332622,1.0417405329304124,0.9382634293226699,0.24371888172409034,sRNA
U00096.3/189760-189846,173.99999999999991,114.70218057425157,671.864832105243,1.7293400860774737,0.16666666666666674,2.4484668344453224,158.46766231632245,159.38632312717425,37.48492034647962,57.02366807678749,114.70218057425157,246.24000096571075,670.1354920191654,25404.0,189.21633288892326,94.60816644446163,0.910733691473118,1.1225852371201521,0.24991215107787398,sRNA
U00096.3/2691340-2691193,296.0000000000001,196.94252719152584,1558.8662987801345,2.050938301870237,0.1666666666666666,3.204151209412062,277.70487932335647,278.64785276463215,52.391985009295325,93.39830035323607,196.94252719152584,444.6348686481006,1556.8153604782642,77644.62585034012,351.2365682948646,175.6182841474323,0.938192159876204,1.070101537824975,0.28488342598649363,sRNA
U00096.3/3986434-3986582,298.0,223.53368394551057,1383.9505664309402,7.3781213250618265,0.16666666666666666,3.217104988988383,275.4196797616321,276.3485851972839,48.58186171021491,81.94250182395548,223.53368394551057,420.8672186400184,1376.5724451058784,76368.5405405405,338.9247168160629,169.46235840803146,0.9242271132940675,0.8111219516223884,0.26233753947318367,sRNA
U00096.3/507204-507287,167.99999999999991,124.99039562463551,653.3564816852852,3.8471397094946314,0.16666666666666674,2.415422607802677,147.8918523786892,148.78009971864233,27.219144414113217,51.947441116742326,124.99039562463551,255.42337397343977,649.5093419757906,22135.518072289156,203.47593285669745,101.73796642834873,0.8803086451112457,0.8724538306255328,0.26495861148898175,sRNA
U00096.3/686843-686681,325.9999999999999,220.6831183599752,1984.722643058233,0.14176089739776987,0.16666666666666674,3.405062901390797,341.6313802916821,342.68417594695603,58.50569921762596,81.97883532283981,220.6831183599752,423.6152894221375,1984.5808821608352,117432.44444444434,341.6364540992977,170.81822704964884,1.0479490192996386,0.9248291086442878,0.2280101870711293,sRNA
U00096.3/1888102-1888017,171.99999999999997,130.52274617742364,1096.3849715421793,0.11226103884537897,0.1666666666666667,2.466585901409021,167.76173580408616,168.74568404066798,27.339280345676762,48.90326733939069,130.52274617742364,247.29867350685257,1096.2727105033339,28475.10588235295,198.39540616746189,99.19770308373094,0.9753589290935243,0.7417171792561902,0.27157296734002473,sRNA
U00096.3/2640686-2640595,183.99999999999997,98.11201863634068,1124.3251612475697,1.298947606468563,0.16666666666666669,2.651210225880412,209.95237555217133,211.1028081395309,18.959771009023747,37.551214596316036,98.11201863634068,274.3927127424871,1123.026213641101,44564.3956043956,236.84149814617106,118.42074907308553,1.141045519305279,1.227249481761404,0.2780200451086128,sRNA
U00096.3/4190487-4190327,321.99999999999994,226.65511796615885,1695.788697773852,7.418696896277223,0.16666666666666669,3.329282601131501,300.55947830670715,301.4972636691749,64.96327801664219,107.69997050158786,226.65511796615885,448.3414441511559,1688.3700008775747,90900.59999999998,340.641473649568,170.320736824784,0.9334145289028174,0.9516740171129724,0.2693967522697565,sRNA
U00096.3/1491506-1491443,127.99999999999997,67.46076973398903,973.5189027078677,0.2591500471416179,0.16666666666666669,2.209410963672147,156.46085772486356,157.69772169746597,16.509723790541038,29.009832921307222,67.46076973398903,185.91212859090888,973.2597526607261,24868.57142857143,156.90229566960164,78.45114783480082,1.2223504509754968,1.160786751644987,0.2627220793419301,sRNA
U00096.3/2033649-2033738,179.99999999999997,99.16339492207135,2120.0,7.085754236171544,0.16666666666666669,2.5761272279919996,264.8773300982928,266.36124832028696,37.096146352934134,55.883580391877736,99.16339492207135,197.4760915269388,2112.9142457638286,70948.31460674157,141.59251113506107,70.79625556753054,1.4715407227682937,0.9155551935826044,0.19758579815157695,sRNA
U00096.3/1622948-1622735,427.99999999999955,271.6212734191813,3087.6544615647986,2.324121313011014,0.16666666666666682,3.9549937749301716,469.8254995208327,470.92708485372367,55.16927046453028,119.89788730135143,271.6212734191813,551.9494891171331,3085.3303402517877,221772.31924882627,432.0516018157817,216.02580090789084,1.0977231297215728,0.9985328174416225,0.20420992875307295,sRNA
U00096.3/4278066-4277926,281.99999999999994,196.98299032935978,2098.843641684456,0.3080027007541172,0.1666666666666667,3.212670849047503,298.34208553269855,299.4056970543003,34.01126994503505,65.28706399360826,196.98299032935978,408.5641943323417,2098.535638983702,89643.77142857143,343.2771303387334,171.6385651693667,1.057950657917371,0.8548945702934247,0.28655022949232983,sRNA
U00096.3/1409129-1409246,235.99999999999997,154.6319870288355,1671.0825778585538,4.5005946894778575,0.16666666666666669,2.9307412564243966,262.66328255011206,263.7833869175146,39.11206810567906,58.280319023969795,154.6319870288355,338.9335941908483,1666.581983169076,69581.67521367522,280.6532751668785,140.32663758343924,1.1129800108055596,0.929342070743832,0.28095853466452275,sRNA
U00096.3/458816-458721,191.99999999999997,109.57307751690576,1614.543445500939,0.34587991901497767,0.16666666666666669,2.6448488012486657,223.06949589757897,224.24047242566232,34.95582474209296,53.01859584547983,109.57307751690576,277.4924481605576,1614.197565581924,50283.78947368422,224.47385231507778,112.23692615753889,1.161820291133224,1.1085368999211804,0.29028990381674863,sRNA
U00096.3/123014-122901,228.0,183.17539358624705,1022.0393033390502,0.28000017185054155,0.16666666666666666,2.8104653391447543,201.79197209007097,202.68289020610712,39.74034795113763,68.79978964165794,183.17539358624705,317.84588498434704,1021.7593031671996,41080.353982300876,249.0460953426891,124.52304767134456,0.885052509166978,0.6663982607852987,0.26841420984574427,sRNA
U00096.3/14090-14167,156.00000000000003,96.5779366590514,1043.575463419129,3.17480585468787,0.16666666666666663,2.3998515685660906,183.9130229211624,185.10341090123845,15.279321197059497,37.11765960342913,96.5779366590514,211.46748548324206,1040.400657564441,34263.27272727272,174.34982587981293,87.17491293990646,1.178929634110015,0.96929617702637,0.29989054539500304,sRNA
U00096.3/4441334-4441277,116.0,80.95329136051598,459.15693297661744,0.09393962837560728,0.16666666666666666,2.0138538920422233,103.61467077590896,104.51961958021558,19.194734059512232,35.642065068354,80.95329136051598,175.26000152846285,459.06299334824183,10924.350877192985,139.61793646010887,69.80896823005443,0.8932299204819738,1.0147223856536904,0.2814309416662151,sRNA
U00096.3/4332047-4332212,332.00000000000006,220.5203847897498,1711.2112344858683,1.6725868134034938,0.16666666666666666,3.442641789916598,330.0424215157803,331.0410392941783,60.469218684670736,98.29886810956619,220.5203847897498,457.0539852257774,1709.5386476724648,109588.1696969697,358.75511711621124,179.37755855810562,0.9941036792643982,1.0133207849305526,0.2285292793970952,sRNA
U00096.3/4235709-4235560,299.9999999999999,180.72622427696263,3016.0000000000005,1.774775115893101,0.16666666666666674,3.3354759670904763,383.31188345784426,384.5960139675547,53.228748864430024,77.11934510818797,180.72622427696263,389.90634896980725,3014.2252248841073,147914.09395973152,312.78700386161927,156.39350193080963,1.2777062781928148,0.9334991755048578,0.23391320490919293,sRNA
U00096.3/110960-111029,139.99999999999997,78.21416787135854,552.6180957881327,0.39476721652154373,0.16666666666666669,2.262393916014887,138.62178760930763,139.62267993998393,14.22784547284045,39.14633826213871,78.21416787135854,196.10632867570123,552.2233285716111,19494.492753623184,156.95999041356254,78.47999520678127,0.990155625780769,1.3371454775084624,0.23583861035885575,sRNA
U00096.3/3915284-3915441,316.0000000000001,229.9032070575883,2165.2505353672914,2.831418075851315,0.1666666666666666,3.3357182903409455,312.8705802724187,313.86540179806354,53.280106976080496,79.79999671070414,229.9032070575883,416.80421983155645,2162.41911729144,98511.49044585986,337.0042231208523,168.50211156042616,0.9900967730139828,0.8255502278365071,0.23587007191685075,sRNA
U00096.3/4060215-4060283,138.00000000000003,96.97907859521281,1205.986360697508,0.7369854482247862,0.16666666666666663,2.2085932316083525,165.06968225570677,166.27900012434804,27.052750522196213,43.57892398050424,96.97907859521281,177.31238027220203,1205.2493752492833,27648.705882352937,133.7334562916978,66.8667281458489,1.1961571177949764,0.7455200890477702,0.22692848264423315,sRNA
U00096.3/543188-543254,134.00000000000003,108.82960961150171,636.8724606423312,0.7886364940416192,0.16666666666666663,2.206664689628023,136.14697940094007,137.1745183510716,11.342106588366242,32.08385390822503,108.82960961150171,185.43794357752847,636.0838241482896,18816.848484848484,153.35408966930345,76.67704483465172,1.0160222343353735,0.5546297941955924,0.2928795154358795,sRNA
U00096.3/638707-638800,188.0,122.02350551650414,1184.8185767914856,1.0239261188903528,0.16666666666666666,2.5656999578770248,191.12299704640466,192.14779258047278,37.75484306236085,61.70360698773379,122.02350551650414,242.55567016234266,1183.7946506725953,36920.774193548394,180.85206317460887,90.42603158730444,1.016611686417046,1.0356131209183073,0.21171240464084193,sRNA
U00096.3/2087283-2087209,150.0,79.10199592258734,865.6933644986572,0.09985319926099262,0.16666666666666666,2.391336087052966,169.72919607421701,170.87216653772873,18.571205063736397,32.197432360104685,79.10199592258734,232.66943265810352,865.5935112993961,29197.297297297297,200.47200029799882,100.23600014899941,1.1315279738281134,1.25313745160988,0.31551834836881715,sRNA
U00096.3/1335499-1335701,405.9999999999998,278.34848995754135,3487.825825296589,0.7221878473646217,0.16666666666666677,3.849648111670043,496.4916917733869,497.7191143925287,59.13556778600079,118.3833287222134,278.34848995754135,527.6828450183596,3487.103637449224,247724.31683168304,409.2995162961462,204.6497581480731,1.22288594032854,0.7713211247493881,0.2915588961807032,sRNA
U00096.3/1737843-1737453,781.9999999999997,582.488159403313,4685.027336862454,0.005521934473404641,0.16666666666666674,5.2374684247797925,766.0548283249705,767.0363211404776,140.81280810196984,241.90693338757558,582.488159403313,1036.044445712881,4685.021814927981,588344.7179487179,794.1375123253055,397.06875616265273,0.979609754891267,0.7813220407458268,0.2198595838347699,sRNA
U00096.3/1795311-1795153,317.99999999999983,248.39633520823935,1527.4509960036037,1.2178249949362843,0.16666666666666677,3.344090285977208,295.9324247188875,296.8674426086711,45.38927903542915,81.63268267865564,248.39633520823935,438.1661760708939,1526.2331710086673,88130.27848101265,356.53349339223826,178.26674669611913,0.9306051091788919,0.7056036342541222,0.2648478178244932,sRNA
U00096.3/940868-940734,269.9999999999999,189.42399095014136,1370.0,2.3929835852965695,0.16666666666666674,3.0653012512388007,265.31490723289556,266.3030481102982,53.17131634666227,87.7729501972039,189.42399095014136,347.2006772276191,1367.6070164147034,70917.31343283581,259.4277270304152,129.7138635152076,0.9826478045662803,0.9110985495337612,0.22490442796213647,sRNA
U00096.3/4326081-4326005,153.99999999999994,95.87146639302549,934.1277665704163,2.1202046043146137,0.16666666666666674,2.4137961068857603,174.7684181996278,175.91445289356443,17.722606888818518,31.297738454953645,95.87146639302549,211.96212447443835,932.0075619661017,30945.894736842103,180.6643860194847,90.33219300974235,1.134859858439142,0.9978095734764437,0.23871442030736645,sRNA
U00096.3/4325981-4325905,154.00000000000003,87.1642467042669,1037.4697755248765,0.9969320781560793,0.16666666666666666,2.4358416645476257,187.06148721743872,188.28813306374772,17.392943096493084,26.010717710292546,87.1642467042669,208.03326815839773,1036.4728434467204,35452.421052631566,182.0225504481052,91.0112752240526,1.21468498193142,1.0718788932439707,0.27525838654517676,sRNA
U00096.3/4326181-4326105,153.99999999999994,95.73495102729638,796.0170180667444,0.9351430335733029,0.16666666666666674,2.3773492921947468,173.48198753761153,174.61958653026298,28.533710902267487,46.24406543228833,95.73495102729638,163.7461297300475,795.0818750331711,30492.0,117.50206429775918,58.75103214887959,1.1265064125818935,1.0075694278071057,0.15510067532321514,sRNA
U00096.3/4325881-4325805,153.99999999999997,105.30608029149957,888.6054886059245,1.6763351570131708,0.1666666666666667,2.338812586881676,158.34140330311587,159.37971871239483,27.571408015461333,40.62905488252846,105.30608029149957,189.44541600876815,886.9291534489113,25401.894736842103,148.81636112623968,74.40818056311984,1.0281909305397137,0.9225746145867749,0.20125898258194555,sRNA
U00096.3/4326381-4326305,154.0,82.43835486884406,917.0450267339631,0.4415449757724945,0.16666666666666669,2.3988234692852832,180.7097119692243,181.89470638401303,25.80171659658556,41.45948452066792,82.43835486884406,181.43279584952114,916.6034817581907,33085.68421052631,139.9733113288532,69.9866556644266,1.173439688111846,1.1880099473017236,0.19034915923693665,sRNA
U00096.3/216058-216134,153.99999999999994,79.31170177939877,1048.9900508489675,3.0552605863971154,0.16666666666666674,2.4478337284795413,197.7068537001183,199.00330597624168,19.78652601379553,33.59638262841878,79.31170177939877,183.7512638607245,1045.9347902625705,39602.315789473665,150.1548812323057,75.07744061615286,1.283810738312457,1.1333188024005738,0.20721387933350258,sRNA
U00096.3/2592981-2593057,153.99999999999994,106.56239493229796,1266.6316674273996,0.5063745041891335,0.16666666666666674,2.3678214054528866,179.3766985982293,180.55295184807318,28.51268716048444,36.070604826271115,106.56239493229796,204.01561108917284,1266.1252929232105,32599.36842105263,167.94500626290173,83.97250313145086,1.1647837571313595,0.7933740352857112,0.26878220884658693,sRNA
U00096.3/3139624-3139700,153.99999999999997,88.64450153285692,1482.8757825681948,0.12640487152882626,0.1666666666666667,2.448337201828766,207.65355763867854,209.0152349017952,14.538974267592295,30.22894213018607,88.64450153285692,192.78681984918367,1482.749377696666,43687.36842105262,162.5578777189976,81.2789388594988,1.3483997249264843,0.9442000302378103,0.23192706145150763,sRNA
U00096.3/4027473-4027550,155.99999999999994,90.5329544250335,975.8811096199446,0.28718707889796236,0.16666666666666674,2.4530226264343216,190.32603605392507,191.55793264295153,17.611309663137746,37.127047010526134,90.5329544250335,203.79285387827605,975.5939225410466,36694.441558441555,166.66580686774992,83.33290343387496,1.2200386926533662,1.031919440960001,0.2363654180655351,sRNA
U00096.3/508686-508763,156.0,104.83758948459969,681.7919495056896,2.3866618105331625,0.16666666666666666,2.3918785805821883,163.80476183554615,164.8649978996983,18.24897697409062,34.604133352690205,104.83758948459969,220.15475116601596,679.4052876951564,27180.467532467526,185.55061781332574,92.77530890666287,1.0500305245868342,0.9370132456851062,0.23687968849361932,sRNA
U00096.3/758482-758412,141.99999999999994,103.59754007513116,565.8627884769384,1.3843519734701575,0.16666666666666674,2.248524868103879,135.97058505426824,136.93835943852358,18.964074667066185,32.97425298914166,103.59754007513116,199.70364027471038,564.4784365034682,18752.11428571428,166.72938728556872,83.36469364278436,0.9575393313680866,0.847296345225146,0.29677461711667263,sRNA
U00096.3/2236680-2236603,156.0,87.35873440977957,638.80570585028,0.2359106296686153,0.16666666666666666,2.389682592619439,163.4625339336204,164.5205549073215,21.35707413889082,50.78741659814979,87.35873440977957,200.1022057689384,638.5697952206114,27067.012987012982,149.31478917078863,74.65739458539431,1.0478367559847461,1.2597614377756052,0.17286104882683814,sRNA
U00096.3/375263-375186,156.00000000000003,101.8027292320364,779.075840352293,5.038061799861019,0.16666666666666663,2.3825245661959884,165.9879513699714,167.0623182582421,17.809448904941974,38.59763360254394,101.8027292320364,207.49061430092058,774.037778552432,27909.818181818173,168.89298069837665,84.44649034918832,1.0640253292946882,0.9795398458860979,0.23032191188387788,sRNA
U00096.3/4457188-4457265,155.99999999999997,102.96989806594155,1095.1558196306653,1.8681843168555403,0.16666666666666669,2.3704946091676393,184.65102220134062,185.84618692565414,28.33970710398258,43.225337747252915,102.96989806594155,206.45517385310592,1093.2876353138097,34538.80519480519,163.229836105853,81.6149180529265,1.1836603987265426,0.8615728410574713,0.30275583951511803,sRNA
U00096.3/4218439-4218516,156.0,105.03350055602623,1018.9963983206336,0.1189299568541144,0.16666666666666666,2.4098328519981007,174.9056888726036,176.03777634729062,16.743483739117696,34.227653087060865,105.03350055602623,217.9472282061667,1018.8774683637795,30989.298701298707,183.71957511910583,91.85978755955291,1.1211903132859204,0.8741825341272292,0.27538275732399314,sRNA
U00096.3/375162-375085,156.0,109.68950437111462,700.9657954001582,0.5036222095821878,0.16666666666666666,2.3708185024687296,162.0863967148384,163.1355105585378,23.244646461888095,36.23060776366212,109.68950437111462,211.51139160297203,700.462173190576,26613.19480519479,175.2807838393099,87.64039191965495,1.0390153635566564,0.8571446444767408,0.2597864705879917,sRNA
U00096.3/4249324-4249394,142.0,94.40189717961943,584.1627983272041,2.3167505771841395,0.16666666666666669,2.213702414222182,131.66624472506234,132.60338284846713,30.44499136807432,49.87501838171683,94.40189717961943,211.44519061036942,581.8460477500199,17583.657142857144,161.5701722286526,80.7850861143263,0.9272270755286081,1.0845172106132164,0.26097087465366037,sRNA
U00096.3/4285305-4285375,141.99999999999997,104.32241313281925,586.1840253244777,0.3585282319754002,0.1666666666666667,2.23814183686744,136.90872872099865,137.88318036864186,23.832065901602043,43.78123823934913,104.32241313281925,171.3105532764718,585.8254970925024,19011.771428571425,127.52931503712267,63.764657518561336,0.9641459769084414,0.825606677218423,0.21302576147371088,sRNA
U00096.3/2316913-2316837,153.99999999999997,111.44319981327942,890.1557965761791,2.7092952581751417,0.1666666666666667,2.3018563607956595,158.03797012110726,159.07429578328285,28.448650861646524,48.22928155329709,111.44319981327942,194.07293039850398,887.4465013180039,25304.63157894736,145.8436488452069,72.92182442260345,1.0262205852019954,0.8078463704787248,0.26063540391411566,sRNA
U00096.3/4614563-4614641,158.00000000000003,111.98920678306413,835.0401919799164,2.9317718457856765,0.16666666666666663,2.4075860397178754,166.15655268450897,167.2182666993912,18.618409066161167,37.337406606391795,111.98920678306413,207.61491772643072,832.1084201341307,27961.948717948722,170.27751112003892,85.13875556001946,1.0516237511677782,0.8307369009568809,0.2203866879045458,sRNA
U00096.3/4027375-4027452,155.99999999999997,87.47938799675265,873.438441077488,0.8471874356049736,0.16666666666666669,2.449518780597114,190.41008376659045,191.6425243594363,16.783848996682245,28.806578507790192,87.47938799675265,180.94462082275842,872.5912536418831,36726.85714285713,152.13804231496823,76.06902115748412,1.2205774600422468,1.0795743163567164,0.21789768317706013,sRNA
U00096.3/508585-508662,155.99999999999994,114.1568886327216,694.3126531659024,0.15106174082234886,0.16666666666666674,2.409341688396719,160.99689437998484,162.0389563550178,19.518599611089897,31.143733353049768,114.1568886327216,243.14658559668197,694.16159142508,26256.623376623367,212.00285224363222,106.00142612181611,1.0320313742306724,0.7797003450610712,0.27999537279999165,sRNA
U00096.3/411134-411213,159.99999999999997,111.95535131909446,591.9999999999999,0.8323303322361104,0.1666666666666667,2.367485828915972,145.3272169966796,146.24411705142842,22.920679368453133,49.88464708804563,111.95535131909446,233.9288310852482,591.1676696677638,21387.3417721519,184.04418399720257,92.02209199860128,0.9082951062292476,0.9917890744856807,0.2387709195352048,sRNA
U00096.3/377391-377468,156.0,113.53825450013707,671.3332695500187,0.021908559800997415,0.16666666666666666,2.3678841248501605,158.13917920616635,159.16274444975878,28.547240899426157,37.0988336240727,113.53825450013707,200.85675951961701,671.3113609902177,25332.77922077922,163.7579258955443,81.87896294777215,1.013712687219015,0.8055261013686963,0.26528301129797793,sRNA
U00096.3/4235424-4235494,141.99999999999997,101.66160525826173,718.2769690889515,0.9173349557358857,0.1666666666666667,2.260589077968897,144.96896219536097,146.00078277676656,20.504470551028078,35.43651311901965,101.66160525826173,170.6312707129777,717.3596341332156,21316.22857142857,135.19475759395806,67.59737879697903,1.0209081844743733,0.8347661623053767,0.2138508854166149,sRNA
U00096.3/375061-374984,155.99999999999994,114.74848209898519,853.4137404497624,1.6011079090340863,0.16666666666666674,2.371099537105143,166.18062462272786,167.25623860008733,24.181601899534336,45.72803393709417,114.74848209898519,179.2729822655711,851.8126325407283,27974.649350649343,133.54494832847695,66.77247416423847,1.065260414248256,0.7446990525158902,0.16675882413124646,sRNA
U00096.3/3203265-3203195,142.0,82.83361473342278,535.5202796920881,4.039272343582039,0.16666666666666669,2.2428643218643924,133.23663159957175,134.1849469948101,24.755115439846605,31.959908574030415,82.83361473342278,244.9777077628193,531.4810073485061,18005.6,213.0177991887889,106.50889959439445,0.9382861380251531,1.3322098710299592,0.34086416558309646,sRNA
U00096.3/4103587-4103510,155.99999999999994,98.2962778266504,907.1738907926039,1.0958302304935161,0.16666666666666674,2.4159997148661017,185.2997571504075,186.49912085026585,24.169558728235522,40.545728041226155,98.2962778266504,191.78813713346148,906.0780605621103,34781.92207792207,151.24240909223533,75.62120454611767,1.1878189560923562,0.9342223065059638,0.2211787136376042,sRNA
U00096.3/111549-111626,155.99999999999991,111.36668685453634,710.6053274637139,4.246699263791448,0.16666666666666677,2.340620640063558,160.49922118191103,161.53806193756768,29.12411318133831,50.00337800986556,111.36668685453634,172.06014875336888,706.3586281999225,26094.545454545445,122.05677074350332,61.02838537175166,1.028841161422507,0.8342715836896649,0.16654385844535033,sRNA
U00096.3/837658-837588,142.0,81.90105672961455,579.4062619768001,0.11858030152055583,0.16666666666666669,2.243946200441062,133.11649033834988,134.0639506248524,29.47140880796427,45.01561450246748,81.90105672961455,204.0029479894388,579.2876816752796,17973.14285714286,158.98733348697132,79.49366674348566,0.9374400728052809,1.3544289618279859,0.25473479205152855,sRNA
U00096.3/339880-339811,140.00000000000003,90.52987088365896,684.0647607579978,1.6678436421997176,0.16666666666666663,2.2675179559049403,154.45387661046257,155.56908153754324,20.14570040970793,42.448182656799034,90.52987088365896,164.51720647494608,682.396917115798,24201.73913043478,122.06902381814704,61.03451190907352,1.1032419757890182,0.9608718836065137,0.19148914347725265,sRNA
U00096.3/111433-111509,153.99999999999994,118.71122706081162,659.7236835873009,9.103043083999541,0.16666666666666674,2.2956235620034566,142.60434775980707,143.53946825653358,28.849647752466517,51.72567003213162,118.71122706081162,224.04467334936984,650.6206405033014,20603.578947368413,172.31900331723824,86.15950165861912,0.9260022581805657,0.7423779182096109,0.2861606079459242,sRNA
U00096.3/2317027-2316951,153.99999999999997,82.3242580378926,956.1727688852952,1.6188582632909836,0.1666666666666667,2.347718050512472,169.46976131451885,170.58105034511337,29.414673472124296,46.13291279090034,82.3242580378926,222.440087794751,954.5539106220042,29097.8947368421,176.30717500385066,88.15358750192533,1.1004529955488238,1.268823560135033,0.30482285093714334,sRNA
U00096.3/4614462-4614540,158.0,98.29437617438509,855.5767869224688,0.1031297144382619,0.16666666666666666,2.423337914257368,175.7042970447792,176.82701963160173,17.889428121765334,43.40299242345118,98.29437617438509,185.68084804998824,855.4736572080305,31267.794871794864,142.27785562653708,71.13892781326854,1.1120525129416405,1.0194222593838773,0.1905465588874678,sRNA
U00096.3/3392198-3392129,140.0,112.04403071777254,508.874808635792,2.6514207466900204,0.16666666666666666,2.1764995408143135,116.61903789690602,117.46106354565057,23.864182834738898,45.88961802993758,112.04403071777254,209.76835863165041,506.223387889102,13797.101449275364,163.87874060171282,81.93937030085641,0.832993127835043,0.719161376728417,0.31677474389406435,sRNA
U00096.3/4296024-4296094,142.00000000000003,94.05567130972427,618.6658027788509,1.0097067110682112,0.16666666666666663,2.246019159235167,135.2627073512873,136.22544339649411,22.503288531259834,42.450633266619384,94.05567130972427,205.12121886974535,617.6560960677826,18557.371428571423,162.67058560312597,81.33529280156299,0.9525542771217413,1.0633602482706657,0.25108820616277794,sRNA
U00096.3/4094319-4094389,141.99999999999997,94.21257856984194,632.2217909524561,1.1179412694049207,0.1666666666666667,2.2583445805628393,132.9962405483704,133.94284495368058,18.060561749324027,50.41440403276423,94.21257856984194,202.90134541259238,631.1038496830512,17940.685714285715,152.48694137982815,76.24347068991408,0.9365932432983832,1.0779422312943772,0.2377500415907866,sRNA
U00096.3/248203-248280,155.99999999999997,77.35209595540877,879.5330370175153,0.5608163079948356,0.16666666666666669,2.3948358678525277,175.31685600648896,176.4516047849064,27.410285966772506,38.69250034813248,77.35209595540877,211.36310468159175,878.9722207095205,31135.16883116881,172.67060433345927,86.33530216672963,1.123826000041596,1.345813046778803,0.2969908559705112,sRNA
U00096.3/4614361-4614439,158.00000000000003,111.58121649538685,774.4603954588449,0.029861926665882388,0.16666666666666663,2.4207612518765935,162.25905213577454,163.2958617403958,15.242957916597689,40.28536901515403,111.58121649538685,244.32077468251862,774.4305335321791,26665.53846153846,204.03540566736459,102.01770283368229,1.026956026175788,0.8582347097486622,0.3037965710292523,sRNA
U00096.3/4094503-4094573,142.0,95.64439043120876,740.2142718194917,7.495902420670678,0.16666666666666669,2.2098495034686207,143.08039698015938,144.0987756466277,34.106478650819206,48.61685700828617,95.64439043120876,168.16382611023352,732.7183693988211,20764.45714285714,119.54696910194735,59.77348455097368,1.007608429437742,0.9719488598124157,0.1951833705263088,sRNA
U00096.3/2347277-2347207,141.99999999999994,82.10731851228057,666.2495129355833,1.8756408099786985,0.16666666666666674,2.2781826391554207,155.4091374404993,156.5152662567731,23.942754706479775,39.36315765286619,82.10731851228057,176.87697643206502,664.3738721256046,24497.028571428567,137.51381877919883,68.75690938959941,1.0944305453556293,1.1561613906515023,0.20434550405677507,sRNA
U00096.3/2304646-2304729,168.0,116.71802367760546,881.7256098992781,2.143593539448978,0.16666666666666666,2.4554939983496045,172.55723688098394,173.59362600035695,20.702780064519256,35.86961015527821,116.71802367760546,225.34763440260042,879.5820163598291,30134.746987951803,189.4780242473222,94.7390121236611,1.0271264100058568,0.8915646294991043,0.25011001360506335,sRNA
U00096.3/3392289-3392220,140.0,97.1727793650675,635.4795550311508,0.9739967535350778,0.16666666666666666,2.2001082961978797,127.37346662472525,128.29314258674393,22.440679110305748,50.46706862686058,97.1727793650675,185.75927606029742,634.5055582776157,16459.13043478261,135.29220743343683,67.64610371671841,0.9098104758908947,1.008700362088262,0.24596895571011704,sRNA
