nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
U00096.3/1923100-1923244,145.0,91.79423059461033,5331.0,11.289746225103176,0.33333333333333337,2.4957181328734284,437.7373641808522,439.2546559545815,53.98155684957847,63.36416253353167,91.79423059461033,138.47419502549698,5319.710253774897,192944.65277777778,75.11003249196531,37.55501624598266,3.0188783736610496,0.3646417264719097,0.25157854654416745,sRNA
U00096.3/888054-887976,78.99999999999997,45.2262870792741,1795.0,10.219137510526542,0.3333333333333334,1.8803563111533244,197.08881246788206,198.34817871611526,30.762247739185458,33.39353740286752,45.2262870792741,77.76300064641664,1784.7808624894735,39342.0,44.36946324354912,22.18473162177456,2.494795094530154,0.5140887374248555,0.2813034098142021,sRNA
U00096.3/1923203-1923104,100.0,68.13432611870056,2554.0,7.887801525402147,0.33333333333333337,2.0819443431946376,250.9501942617299,252.21443497968392,36.22352586666256,48.14610951330851,68.13432611870056,93.55748548359391,2546.112198474598,63612.121212121216,45.4113759702854,22.7056879851427,2.509501942617299,0.3809402177397595,0.1904904614981526,sRNA
U00096.3/2167112-2167197,86.00000000000006,52.02856609807431,1948.0,20.327534514246118,0.33333333333333315,1.876027617729605,205.29490982486632,206.4989958670929,30.854722274437997,34.42963610794825,52.02856609807431,83.3219455895536,1927.672465485754,42641.83529411765,48.892309481605345,24.446154740802672,2.38715011424263,0.49642878039557164,0.274931930979122,sRNA
U00096.3/1405751-1405656,95.99999999999999,66.01121924623831,2362.0,12.782076967853481,0.33333333333333337,2.0332666966016193,236.64319132398464,237.885421336009,32.24243116580512,37.22639859329882,66.01121924623831,89.78460969082651,2349.2179230321467,56589.47368421053,52.558211097527696,26.279105548763848,2.4650332429581736,0.38017718472243495,0.2664173931173418,sRNA
U00096.3/1972739-1972816,77.99999999999997,46.52605378838594,1550.0,5.89572045997542,0.3333333333333335,1.845422998997652,171.45844977719818,172.56822479179706,24.05688441325984,32.214889966354484,46.52605378838594,85.10349918288473,1544.1042795400247,29779.79220779221,52.88860921653025,26.444304608265124,2.1981852535538238,0.5506980773332468,0.28656775615712,sRNA
U00096.3/3121358-3121579,221.99999999999991,144.01338788581666,12558.0,5.432106888420587,0.3333333333333335,3.1316591544947454,835.183812103659,837.0712355550543,66.9258188115486,98.32459074536922,144.01338788581666,233.9820552286149,12552.56789311158,700688.2533936652,135.6574644832457,67.82873224162284,3.762089243710177,0.28012975461443906,0.26992442323114646,sRNA
U00096.3/1764768-1764708,60.999999999999986,40.31453038208242,1009.0,7.159413487629754,0.33333333333333337,1.620100790717581,124.85191228010886,125.88804550075436,16.832745385178058,24.920744446153453,40.31453038208242,68.52486632057588,1001.8405865123702,15847.8,43.60412187442243,21.802060937211216,2.0467526603296538,0.49704011512877244,0.3232458431369295,sRNA
U00096.3/1230629-1230707,78.99999999999997,43.69826527051742,1737.0,13.894603058364778,0.3333333333333334,1.8496409498025872,191.326945305673,192.5494941367224,24.85977102280574,34.18961941197473,43.69826527051742,70.92959164495355,1723.1053969416353,37075.307692307695,36.739972232978815,18.369986116489407,2.4218600671604187,0.5535300008017611,0.18458201407459204,sRNA
U00096.3/1437118-1437238,120.99999999999996,77.20470457958402,3971.0,14.843112385095164,0.3333333333333335,2.3413905081127036,355.55309026923106,357.0314878737355,42.09879827020437,49.82922776606912,77.20470457958402,118.24620104995766,3956.156887614905,127471.48333333334,68.41697328388855,34.208486641944276,2.9384552914812496,0.3695253672574189,0.24056989882243082,sRNA
U00096.3/3664861-3664974,114.00000000000001,80.91196331237526,3338.0,6.0,0.3333333333333333,2.224090267504064,308.12010645201326,309.48046673745887,38.9050367866697,49.760104745094154,80.91196331237526,107.28626698484098,3332.0,95778.1592920354,57.526162239746824,28.763081119873412,2.7028079513334493,0.32216044323071036,0.2336959739794114,sRNA
U00096.3/2071315-2071518,203.99999999999977,124.47836497800604,10834.0,5.029380919103485,0.3333333333333337,3.019204915782225,754.0941585770307,755.9492515612146,62.44431696999928,82.45623251414426,124.47836497800604,196.4324221232178,10828.970619080896,571459.2709359606,113.97618960907354,56.98809480453677,3.6965399930246647,0.3163595717491714,0.25512824579463583,sRNA
U00096.3/2653515-2653723,209.00000000000006,130.48202702224128,11963.0,7.311083339749451,0.33333333333333326,3.0969234942631303,821.9987834540876,823.9723728098207,55.81072877712155,70.87369299428467,130.48202702224128,199.21695945523143,11955.68891666025,678930.4711538461,128.34326646094678,64.17163323047339,3.9330085332731457,0.2865623692816975,0.26078516781631444,sRNA
U00096.3/2653855-2654158,303.99999999999983,213.90245465416388,23418.0,16.038134579180372,0.3333333333333335,3.7064174929249396,1334.8902576616551,1337.09123237585,94.33111058084602,127.43868988436887,213.90245465416388,292.73246555584,23401.96186542082,1787812.9636963697,165.29377567147114,82.64688783573557,4.391086373887026,0.2024830389510693,0.2573889320006682,sRNA
U00096.3/189760-189846,87.00000000000001,64.81026767102995,1901.0,14.868398516516507,0.33333333333333326,1.8810614358978168,198.11612756158948,199.26463647330203,28.891206620250077,41.451931342890084,64.81026767102995,85.20179164555732,1886.1316014834836,39706.395348837206,43.74986030266724,21.87493015133362,2.2771968685240167,0.336010994189332,0.25328746281417175,sRNA
U00096.3/2691340-2691193,148.00000000000009,108.57383192316234,5548.0,18.1731398054649,0.33333333333333315,2.514032527416632,449.41072528367636,450.93674232449865,56.10178182553326,64.35329967105552,108.57383192316234,153.75424799224166,5529.826860194535,203343.9455782313,89.40094832118614,44.70047416059307,3.036558954619433,0.26318576210181377,0.31610790296551217,sRNA
U00096.3/3986434-3986582,149.0,97.04866872209443,5645.0,11.57379938999397,0.3333333333333333,2.5468749141513523,456.0964810212857,457.63475345254056,54.227659923352256,67.0397212793352,97.04866872209443,139.94426268174442,5633.426200610006,209429.56756756757,72.90454140240922,36.45227070120461,3.0610502081965483,0.34171277420235807,0.2444740278452493,sRNA
U00096.3/507204-507287,84.0,57.25773322614477,1890.0,13.610257236435096,0.3333333333333333,1.8977299534056082,201.09201873769132,202.29978946918632,25.969787463405314,32.94882096305611,57.25773322614477,91.12883641418388,1876.389742763565,40925.20481927711,58.18001545112777,29.090007725563886,2.393952604020135,0.3989556662923317,0.366471579456423,sRNA
U00096.3/686843-686681,163.00000000000009,103.48448700323782,6675.0,14.962737035301659,0.33333333333333315,2.700826503793213,517.5248786290376,519.119720248246,51.61511744615333,57.409822870157164,103.48448700323782,167.79333615335537,6660.037262964698,269485.2839506173,110.3835132831982,55.1917566415991,3.1749992553928674,0.3450008808528588,0.27809060131666524,sRNA
U00096.3/1888102-1888017,86.00000000000006,57.03065252983566,1868.0,8.904830280651687,0.33333333333333315,1.899381005965471,196.78414570284872,197.93831481193385,31.654048644841758,38.43372637861279,57.03065252983566,88.45923366621707,1859.0951697193484,39179.57647058823,50.025507287604285,25.012753643802142,2.2881877407307973,0.44164148539551307,0.25592203205273095,sRNA
U00096.3/2640686-2640595,92.00000000000004,68.7081857604389,2142.0,1.322312659455892,0.3333333333333332,1.965325206659008,219.40829519414254,220.61054142767293,27.053153535197826,32.46126156034097,68.7081857604389,98.52975398203719,2140.6776873405443,48669.01098901099,66.06849242169622,33.03424621084811,2.3848727738493745,0.31847220113922514,0.29945703169389937,sRNA
U00096.3/4190487-4190327,161.00000000000006,107.41730047913079,6635.0,19.54903435543016,0.3333333333333332,2.606404724742818,515.699524917369,517.3085757069953,62.177684855795334,72.73674193655444,107.41730047913079,162.6696643770971,6615.45096564457,267608.1625,89.93292244054265,44.96646122027133,3.2031026392383155,0.31170883585429837,0.2879539286299148,sRNA
U00096.3/1491506-1491443,63.99999999999999,44.77103529635942,1124.0,6.804040507106677,0.33333333333333337,1.6395762093583277,136.8575902169843,137.93948523646733,20.680258434869383,28.743313890801332,44.77103529635942,60.28546675751511,1117.1959594928933,19027.301587301587,31.542152866713778,15.771076433356889,2.1383998471403802,0.4215103745394068,0.26221389324101646,sRNA
U00096.3/2033649-2033738,89.99999999999993,53.993946842296964,2844.0,12.336836760652362,0.3333333333333336,2.1146669317485043,294.45882564460516,296.10846782741817,23.388449488470748,34.52876246878294,53.993946842296964,74.98502014474144,2831.663163239348,87680.22471910113,40.4562576759585,20.22812883797925,3.2717647293845045,0.3668362095673118,0.2634624781020813,sRNA
U00096.3/1622948-1622735,214.00000000000014,141.7862282499025,11622.0,26.730113478052786,0.3333333333333331,3.035988335223598,786.7426516974913,788.5873028855464,75.99878314376733,91.82087593695249,141.7862282499025,209.37491526144044,11595.269886521946,621869.9342723005,117.55403932448795,58.77701966224397,3.6763675312966857,0.2753649046265172,0.26442509864446156,sRNA
U00096.3/4278066-4277926,140.99999999999994,93.93372252718657,5105.0,17.015627897570813,0.3333333333333335,2.448411070040224,424.14148582754785,425.6535814821384,47.79652953070949,68.20915858241172,93.93372252718657,121.84130351485227,5087.984372102429,181180.9714285714,53.63214493244055,26.816072466220277,3.0080956441670073,0.33290502612104844,0.16507936066450254,sRNA
U00096.3/1409129-1409246,117.99999999999996,66.58753381613352,3606.0,11.44531928052703,0.3333333333333335,2.242768328992438,327.3133055651725,328.70910424519,40.31280323928039,48.37361578257136,66.58753381613352,123.92031196110305,3594.554680719473,108049.67521367522,75.54669617853169,37.773348089265845,2.7738415725862087,0.47122251350362093,0.2849825718522035,sRNA
U00096.3/458816-458721,95.99999999999996,51.94743065924351,2388.0,14.825568179553745,0.3333333333333335,2.0745603296881616,241.85119391890538,243.12076271507107,26.01559529408241,36.812387395871326,51.94743065924351,95.98283270065333,2373.1744318204464,59107.70526315789,59.17044530478201,29.585222652391003,2.5192832699885988,0.5464422394647465,0.22080303343434587,sRNA
U00096.3/123014-122901,113.99999999999999,89.03889439996873,3436.0,4.488752839765381,0.33333333333333337,2.177148905580024,314.6331196806846,316.0222351312406,42.022710774292364,53.56156176822373,89.03889439996873,110.29522297053198,3431.5112471602347,99870.05309734514,56.73366120230825,28.366830601154124,2.7599396463217953,0.23800201604996793,0.33522298373188714,sRNA
U00096.3/14090-14167,77.99999999999999,46.4244892680034,1542.0,8.434085798428596,0.33333333333333337,1.8270446217297522,171.92440199110771,173.03719290912613,18.99997421279795,32.02145134712407,46.4244892680034,79.03217226842256,1533.5659142015713,29941.87012987013,47.010720921298486,23.505360460649243,2.2041589998859967,0.5509778198960332,0.21463154714607993,sRNA
U00096.3/4441334-4441277,58.0,40.05913626646415,876.0,7.283312969479008,0.3333333333333333,1.5709975969649816,110.84223021935277,111.81030301206201,19.07391531324098,25.23592940075752,40.05913626646415,63.700703682763084,868.716687030521,12501.543859649122,38.464774282005564,19.232387141002782,1.911072934816427,0.4855783855493938,0.3042296980953594,sRNA
U00096.3/4332047-4332212,166.00000000000003,112.32031208378561,7138.0,14.474799985015846,0.3333333333333333,2.6594654901094574,546.9497234664261,548.6046432044251,59.50858990777613,73.20173065647329,112.32031208378561,153.59826000541548,7123.525200014984,300967.05454545456,80.3965293489422,40.1982646744711,3.2948778522073856,0.29443120060107036,0.24285233383988777,sRNA
U00096.3/4235709-4235560,150.0,86.38624320448224,6428.0,4.101979546814819,0.3333333333333333,2.648353487322262,520.993282106401,522.7386581246757,39.38807060147857,50.1278562004062,86.38624320448224,143.16566790117565,6423.898020453185,273255.7046979866,93.03781170076945,46.518905850384726,3.473288547376007,0.366302746966281,0.28918558954097434,sRNA
U00096.3/110960-111029,70.0,51.52899219288314,1228.0,14.410012708781919,0.3333333333333333,1.665890047700915,142.13373983681709,143.1599895525829,22.145144441956482,27.57587437794023,51.52899219288314,74.32054314586556,1213.589987291218,20494.782608695652,46.744668767925326,23.372334383962663,2.0304819976688155,0.3898653724651863,0.30388760155540323,sRNA
U00096.3/3915284-3915441,158.00000000000006,105.72403373252905,6498.0,18.221429274790506,0.3333333333333332,2.6408906675182426,510.69952026607587,512.3233702153258,52.97823143926045,62.536147883780764,105.72403373252905,162.6005139342279,6479.77857072521,262475.2356687898,100.06436605044715,50.032183025223574,3.232275444721998,0.30708448427894597,0.2962823906758448,sRNA
U00096.3/4060215-4060283,69.00000000000001,39.86549428280663,1275.0,5.215934388794293,0.33333333333333326,1.7210440387517063,153.2514273995515,154.37416348904105,19.0483173775788,27.057784518537233,39.86549428280663,54.09728851437942,1269.7840656112057,23831.382352941175,27.03950399584219,13.519751997921094,2.2210351797036445,0.5703275893392166,0.18476838040820062,sRNA
U00096.3/543188-543254,67.00000000000003,46.83532640354988,1359.0,9.67887287433494,0.33333333333333315,1.689653771316412,160.9347693943108,162.14938865880512,20.197454925915086,21.671071365521097,46.83532640354988,64.93634414138964,1349.321127125665,26292.424242424244,43.26527277586854,21.63263638793427,2.402011483497175,0.3758915554235043,0.3077947383461577,sRNA
U00096.3/638707-638800,93.99999999999999,62.56890627629727,2238.0,8.78160165762472,0.33333333333333337,2.004030300433802,226.50386310171402,227.71836973327052,25.942137714657992,39.06341106897306,62.56890627629727,95.2467255713417,2229.218398342375,51855.655913978495,56.18331450236864,28.09165725118432,2.4096155649118516,0.41629877689443523,0.26927526227711596,sRNA
U00096.3/2087283-2087209,75.00000000000001,54.59614297307915,1439.0,7.253040406275558,0.33333333333333326,1.7513553854645434,161.83942659315127,162.92926669553862,24.126706665809913,29.437056906406045,54.59614297307915,71.32797197160428,1431.7469595937243,26545.945945945947,41.89091506519824,20.94545753259912,2.157859021242017,0.37822409760906156,0.22542246606998537,sRNA
U00096.3/1335499-1335701,203.0,126.39887623585315,10417.0,17.106639596321426,0.33333333333333337,3.0116727831972265,727.2069856650168,729.0047807093104,61.731446471694305,76.12095734133743,126.39887623585315,177.19785638883448,10399.89336040368,531447.9702970297,101.07689904749705,50.538449523748525,3.5823004219951566,0.31600820099698274,0.19785696398810976,sRNA
U00096.3/1737843-1737453,390.99999999999994,263.484045716221,38989.0,19.78624642498046,0.3333333333333334,4.18955471483713,1962.7139373836421,1965.2286263552528,120.94066746213925,155.32279767917947,263.484045716221,393.0557626178372,38969.21375357502,3862123.553846154,237.73296493865774,118.86648246932887,5.019728740111617,0.19490759991304946,0.27890943826232056,sRNA
U00096.3/1795311-1795153,159.0,111.63626212728204,6495.0,13.24525033152527,0.3333333333333333,2.6521378004109057,508.5233524627949,510.13006532089815,49.4699816293011,61.87597761905969,111.63626212728204,168.7092992507554,6481.754749668475,260232.68354430379,106.83332163169572,53.41666081584786,3.198260078382358,0.2794192497355364,0.30344721291341464,sRNA
U00096.3/940868-940734,135.00000000000003,85.25022699332177,5055.0,15.48026657375536,0.33333333333333326,2.4318728427882093,428.5417132555476,430.1377773024436,51.38836295944815,60.0256740745795,85.25022699332177,118.22110091851982,5039.519733426245,185018.50746268657,58.195426843940325,29.097713421970163,3.174383061152204,0.3482725587813071,0.23031222250070485,sRNA
U00096.3/4326081-4326005,77.0,46.85200974223673,1619.0,3.9582707605182206,0.33333333333333337,1.8353222898139256,181.23465452280368,182.42309122072874,22.137910021691592,32.45482677703037,46.85200974223673,81.72281178916855,1615.0417292394818,33278.18421052631,49.267985012138176,24.633992506069088,2.3536968119844635,0.49904346942604055,0.23118745875865188,sRNA
U00096.3/4325981-4325905,77.0,40.63604684797947,1601.0,6.508523440015483,0.33333333333333337,1.8398822365679697,179.86661724733693,181.0460831129089,18.723838589843393,27.777560987380088,40.63604684797947,78.02891457682156,1594.4914765599844,32777.68421052631,50.25135358944148,25.12567679472074,2.335930094121259,0.6065153229965289,0.20899787862467875,sRNA
U00096.3/4326181-4326105,76.99999999999999,42.3985779128783,1575.0,6.425729602782426,0.3333333333333334,1.8328837944200682,176.77669529663686,177.93589916182265,23.182797515047287,26.35391196278449,42.3985779128783,81.76308460862533,1568.5742703972176,31661.184210526317,55.40917264584084,27.70458632292042,2.2958012376186607,0.5872056047160416,0.2385967998090813,sRNA
U00096.3/4325881-4325805,76.99999999999999,51.262570454432776,1617.0,8.196263648829161,0.3333333333333334,1.8305640071036489,180.01111076819674,181.1915241424185,23.10394338810206,30.792375663368084,51.262570454432776,76.95258619243802,1608.8037363511708,32830.36842105263,46.160210529069936,23.080105264534968,2.337806633353205,0.4289306827072978,0.24939783173829702,sRNA
U00096.3/4326381-4326305,77.00000000000001,44.63721250076044,1639.0,7.861256886492608,0.3333333333333333,1.8157651109777762,183.6355085488643,184.83968872056616,22.84531117345556,28.275863438858558,44.63721250076044,69.19319759062661,1631.1387431135074,34165.71052631579,40.91733415176805,20.458667075884026,2.3848767344008346,0.5287014655549805,0.20615960042007153,sRNA
U00096.3/216058-216134,77.00000000000001,43.750411853240195,1577.0,5.865942411776096,0.3333333333333333,1.8421117655086552,178.03370467414308,179.20115131209104,15.230661319558994,23.69728112485497,43.750411853240195,77.61819151694979,1571.1340575882239,32113.052631578947,53.920910392094825,26.960455196047413,2.3121260347291304,0.5602802268416008,0.2285376460564121,sRNA
U00096.3/2592981-2593057,77.00000000000001,46.962020370658465,1557.0,10.1359527774395,0.3333333333333333,1.7963370412533401,173.83900597967073,174.97894610194498,27.79356275871393,31.439287494134366,46.962020370658465,68.99827600588918,1546.8640472225604,30617.63157894737,37.55898851175482,18.77949425587741,2.2576494283074116,0.5183758292920914,0.18981710437588667,sRNA
U00096.3/3139624-3139700,77.00000000000001,44.79093392883554,1597.0,8.745755372372141,0.3333333333333333,1.83450135865167,179.34324631833783,180.5192802066189,21.184494431349833,25.5463343964663,44.79093392883554,79.10273754585688,1588.254244627628,32587.21052631579,53.55640314939058,26.77820157469529,2.329133069069322,0.5387835906682441,0.27735455572061696,sRNA
U00096.3/4027473-4027550,77.99999999999997,46.03094141606423,1618.0,10.035966832367494,0.3333333333333335,1.833452105250479,180.46052199858008,181.6285634610786,21.7820287322726,28.990842373445272,46.03094141606423,74.663114180201,1607.9640331676326,32988.93506493507,45.67227180675573,22.836135903377865,2.3135964358792327,0.531457931572213,0.1824299517250298,sRNA
U00096.3/508686-508763,77.99999999999997,50.84155156280845,1612.0,5.87364332569768,0.3333333333333335,1.8178530598683555,178.47128620593287,179.62645222144297,23.248163936708487,33.856440630917916,50.84155156280845,74.85639398850707,1606.1263566743023,32265.66233766234,40.99995335758915,20.499976678794575,2.288093412896576,0.4565179477530213,0.22524950537200703,sRNA
U00096.3/758482-758412,71.00000000000003,45.2098271540053,1383.0,10.387339671975116,0.3333333333333332,1.7337274201843196,159.9874995116806,161.12621494610102,25.083774130438265,30.222979785797534,45.2098271540053,73.32934024163441,1372.612660328025,25961.657142857144,43.10636045583688,21.55318022791844,2.253345063544796,0.48360352386365907,0.273421466450162,sRNA
U00096.3/2236680-2236603,78.0,54.36705337682555,1650.0,13.703287209658603,0.3333333333333333,1.7887113191988422,181.9010720144332,183.07843752259382,25.760684545744752,31.978650306519178,54.36705337682555,80.80087825167092,1636.2967127903414,33517.71428571428,48.822227945151745,24.411113972575873,2.3320650258260667,0.3897659265245989,0.31751852052609925,sRNA
U00096.3/375263-375186,77.99999999999999,52.0,1622.0,3.7907517109186735,0.33333333333333337,1.809501311347045,179.7498261473429,180.91326758867186,25.98269955790046,30.357278239835875,52.0,77.7909569732252,1618.2092482890814,32729.61038961039,47.43367873338933,23.716839366694664,2.3044849506069607,0.433936441952731,0.2739807557644644,sRNA
U00096.3/4457188-4457265,78.0,50.92939020577295,1580.0,6.052542176404699,0.3333333333333333,1.8228752202956866,175.89769754036007,177.03620585015423,19.206796172115304,27.34454463162573,50.92939020577295,80.27955473282691,1573.9474578235954,31341.81818181818,52.93501010120118,26.46750505060059,2.2550986864148728,0.46169921788798257,0.24320719735642915,sRNA
U00096.3/4218439-4218516,77.99999999999997,46.121739311364294,1626.0,6.425807350628096,0.3333333333333335,1.79949775497763,180.3940132044298,181.56162418480227,27.613229617540092,34.46167047732895,46.121739311364294,73.0,1619.574192649372,32964.62337662338,38.53832952267105,19.269164761335524,2.312743759031152,0.5301438798721653,0.1922752949522903,sRNA
U00096.3/375162-375085,77.99999999999999,54.328121927661975,1642.0,7.324327794178557,0.33333333333333337,1.8181140231004802,181.6755349517375,182.85144065784482,21.071910192886197,29.391388012021125,54.328121927661975,76.5757795161111,1634.6756722058215,33434.64935064935,47.18439150408997,23.592195752044987,2.329173525022276,0.39089266607019757,0.2520405484460989,sRNA
U00096.3/4249324-4249394,70.99999999999999,45.38589985849187,1335.0,4.389063933983631,0.3333333333333334,1.7361893896562652,154.76433697722481,155.86587640844107,23.970006147141437,31.43716796585253,45.38589985849187,67.13692625526397,1330.6109360660164,24294.17142857143,35.69975828941144,17.84987914470572,2.17977939404542,0.4965116765617165,0.18096258122503905,sRNA
U00096.3/4285305-4285375,70.99999999999997,41.440245205880245,1319.0,10.567307935533819,0.3333333333333335,1.7170573852082394,152.91827882892218,154.00667889042066,23.64852412243465,25.56204790637252,41.440245205880245,72.92067227458239,1308.4326920644662,23718.057142857142,47.35862436820987,23.679312184104933,2.153778575055243,0.5799127812677606,0.26808353052042544,sRNA
U00096.3/2316913-2316837,77.0,51.0914512915549,1511.0,7.906290322940215,0.33333333333333337,1.7837343909400192,168.78981011897605,169.8966404054319,28.213057770442603,31.496808304094245,51.0914512915549,65.42087869765237,1503.0937096770597,28864.86842105263,33.924070393558125,16.962035196779063,2.192075456090598,0.46048778697332676,0.2006547022076909,sRNA
U00096.3/4614563-4614641,79.00000000000003,48.06193133260052,1695.0,7.7270568431380875,0.3333333333333332,1.8491870837969029,187.32858831475778,188.5255882788791,22.487831000705544,28.08185487307489,48.06193133260052,72.66976970748563,1687.2729431568619,35541.89743589744,44.58791483441074,22.29395741720537,2.3712479533513635,0.49546204792964105,0.23371017518747622,sRNA
U00096.3/4027375-4027452,78.0,44.270458345332756,1614.0,11.32667172397046,0.3333333333333333,1.8325202079919265,179.9944443587079,181.15946910595991,20.234051414621007,29.934351366356143,44.270458345332756,81.01722674434893,1602.6733282760295,32818.753246753244,51.08287537799279,25.541437688996396,2.3076210815218965,0.5621763789683676,0.22486904333348337,sRNA
U00096.3/508585-508662,77.99999999999997,55.45740018368883,1646.0,8.377367573336102,0.3333333333333335,1.8170079285091483,181.42215961673477,182.59642533591546,27.26627685562253,37.06530725712034,55.45740018368883,78.84385190431769,1637.6226324266638,33341.454545454544,41.77854464719735,20.889272323598675,2.3259251232914724,0.37276482427395424,0.25488916587081395,sRNA
U00096.3/411134-411213,79.99999999999999,51.267696826398364,1704.0,12.698891862700822,0.3333333333333334,1.845917239615563,186.09137540466511,187.26546513006542,22.659640998732467,29.43076829984919,51.267696826398364,86.54141105440252,1691.3011081372993,35068.354430379746,57.110642754553325,28.555321377276663,2.3261421925583146,0.46319669212700115,0.28010208224844213,sRNA
U00096.3/377391-377468,77.99999999999997,48.90096810945544,1652.0,1.4241598150457273,0.3333333333333335,1.8449259779211484,182.79496710795948,183.97811840528223,21.202708359682802,31.31540993434404,48.90096810945544,89.9066694482013,1650.5758401849544,33847.94805194805,58.59125951385726,29.29562975692863,2.3435252193328147,0.47756837648640277,0.31259868596306045,sRNA
U00096.3/4235424-4235494,71.00000000000001,39.06338411733403,1393.0,7.138723184541131,0.33333333333333326,1.7130451772861108,161.01552720157144,162.16155965139035,23.685843891364954,26.53158630626747,39.06338411733403,81.35196057396394,1385.861276815459,26296.371428571427,54.820374267696465,27.410187133848233,2.267824326782696,0.595034834920336,0.3429256384150487,sRNA
U00096.3/375061-374984,78.0,53.87289780456605,1622.0,10.683860948042348,0.3333333333333333,1.8228306301717594,179.72757161882535,180.8908690163948,23.274073793518628,30.916119337957117,53.87289780456605,76.92731603879629,1611.3161390519576,32721.506493506495,46.01119670083918,23.00559835041959,2.3041996361387866,0.40272789497101485,0.24182743458796083,sRNA
U00096.3/3203265-3203195,71.0,43.271037107338806,1341.0,6.076664416451519,0.33333333333333337,1.7298054216224312,155.35121499363947,156.45693154530235,22.101303286003468,29.821992196790717,43.271037107338806,73.16145546679834,1334.9233355835486,24478.77142857143,43.33946327000763,21.669731635003814,2.188045281600556,0.5354762669953337,0.25099535964307745,sRNA
U00096.3/4103587-4103510,78.00000000000001,57.072108081095124,1570.0,2.7957279290011745,0.33333333333333326,1.8291492890179546,174.26416728633575,175.39210247439766,23.32534546066586,28.43589836356621,57.072108081095124,77.13990721030291,1567.2042720709987,30762.38961038961,48.7040088467367,24.35200442336835,2.234155990850458,0.36027874653975184,0.2538863388602225,sRNA
U00096.3/111549-111626,78.00000000000001,52.86989060013683,1574.0,11.808798767467056,0.33333333333333326,1.8080296000005636,173.26280616450833,174.38425998314793,27.115721702810028,33.829096360534635,52.86989060013683,82.94417915808799,1562.1912012325329,30409.87012987013,49.115082797553356,24.557541398776678,2.2213180277501063,0.4351212465531032,0.34228935630293156,sRNA
U00096.3/837658-837588,70.99999999999996,49.54841538342681,1319.0,10.31897895645419,0.33333333333333354,1.70151765047617,152.31546211727817,153.39957161422768,22.15170015553232,26.54062793561517,49.54841538342681,66.73447081370058,1308.6810210435458,23531.428571428572,40.19384287808541,20.096921439042706,2.1452881988349053,0.422509658278608,0.2662471581054803,sRNA
U00096.3/339880-339811,69.99999999999999,41.73668151199924,1276.0,9.433764376410851,0.33333333333333337,1.7357411765010773,149.75980769218424,150.84111998477363,16.972998955755056,25.009939727361065,41.73668151199924,72.10858765374569,1266.5662356235891,22753.043478260868,47.09864792638462,23.54932396319231,2.139425824174061,0.5661729723790726,0.2692189221585916,sRNA
U00096.3/111433-111509,77.00000000000001,49.727154509538934,1545.0,15.66528802133216,0.3333333333333333,1.7804546466141988,171.74399552822797,172.87019772985133,27.00713203007076,31.439576890705144,49.727154509538934,68.49248826810924,1529.3347119786679,29884.105263157893,37.0529113774041,18.52645568870205,2.2304415003665965,0.47639823575628576,0.23232744608090392,sRNA
U00096.3/2317027-2316951,76.99999999999999,45.98639773394011,1525.0,5.334381093074308,0.3333333333333334,1.8011050431997004,170.5872210923198,171.7058378065292,24.598438866953156,34.89702680902151,45.98639773394011,67.16502263071615,1519.6656189069256,29482.894736842107,32.26799582169464,16.13399791084732,2.2154184557444134,0.5454148687247038,0.15251635204143174,sRNA
U00096.3/4614462-4614540,78.99999999999999,43.290463244274996,1659.0,8.609151270758867,0.33333333333333337,1.8541224039387965,184.5210015147327,185.70006144455854,22.734125310194322,26.346102493934293,43.290463244274996,71.66533405434389,1650.390848729241,34484.51282051282,45.31923156040959,22.659615780204795,2.3357088799333257,0.5805767873995714,0.19243591230212648,sRNA
U00096.3/3392198-3392129,69.99999999999997,47.16267670807057,1302.0,10.0,0.3333333333333334,1.6802131935223714,150.37286989347513,151.45860868543437,28.39679132561783,31.941460886968507,47.16267670807057,62.933624264133904,1292.0,22939.710144927536,30.992163377165397,15.496081688582699,2.148183855621074,0.45561390112672856,0.22788863572363144,sRNA
U00096.3/4296024-4296094,70.99999999999999,43.61655235562712,1323.0,3.3628199111499413,0.3333333333333334,1.7384131931680649,153.27100182356736,154.36191240069553,26.364070693227045,31.24006052763957,43.61655235562712,70.8139543038612,1319.63718008885,23827.6,39.573893776221624,19.786946888110812,2.1587465045572873,0.535980987634459,0.2364351551254938,sRNA
U00096.3/4094319-4094389,70.99999999999999,45.30393297600501,1373.0,14.164379908979452,0.3333333333333334,1.703447627157904,158.27191791344413,159.39842264858564,25.28802800912998,29.237876396959614,45.30393297600501,71.09912480654455,1358.8356200910205,25407.85714285714,41.86124840958494,20.93062420479247,2.2291819424428754,0.4870617737389333,0.27403970130687694,sRNA
U00096.3/248203-248280,77.99999999999996,47.86044215276519,1602.0,4.0860774498170365,0.33333333333333354,1.8137383571426409,178.1740721878467,179.32731446794634,23.79764469252359,32.526995510743276,47.86044215276519,73.48904177771698,1597.9139225501829,32158.285714285714,40.9620462669737,20.48102313348685,2.2842829767672663,0.5074738003763928,0.2094027241876172,sRNA
