A_AA,A_AC,A_AG,A_AT,A_CA,A_CC,A_CG,A_CT,A_GA,A_GC,A_GG,A_GT,A_TA,A_TC,A_TG,A_TT,C_AA,C_AC,C_AG,C_AT,C_CA,C_CC,C_CG,C_CT,C_GA,C_GC,C_GG,C_GT,C_TA,C_TC,C_TG,C_TT,G_AA,G_AC,G_AG,G_AT,G_CA,G_CC,G_CG,G_CT,G_GA,G_GC,G_GG,G_GT,G_TA,G_TC,G_TG,G_TT,T_AA,T_AC,T_AG,T_AT,T_CA,T_CC,T_CG,T_CT,T_GA,T_GC,T_GG,T_GT,T_TA,T_TC,T_TG,T_TT,A_AAA,A_AAC,A_AAG,A_AAT,A_ACA,A_ACC,A_ACG,A_ACT,A_AGA,A_AGC,A_AGG,A_AGT,A_ATA,A_ATC,A_ATG,A_ATT,A_CAA,A_CAC,A_CAG,A_CAT,A_CCA,A_CCC,A_CCG,A_CCT,A_CGA,A_CGC,A_CGG,A_CGT,A_CTA,A_CTC,A_CTG,A_CTT,A_GAA,A_GAC,A_GAG,A_GAT,A_GCA,A_GCC,A_GCG,A_GCT,A_GGA,A_GGC,A_GGG,A_GGT,A_GTA,A_GTC,A_GTG,A_GTT,A_TAA,A_TAC,A_TAG,A_TAT,A_TCA,A_TCC,A_TCG,A_TCT,A_TGA,A_TGC,A_TGG,A_TGT,A_TTA,A_TTC,A_TTG,A_TTT,C_AAA,C_AAC,C_AAG,C_AAT,C_ACA,C_ACC,C_ACG,C_ACT,C_AGA,C_AGC,C_AGG,C_AGT,C_ATA,C_ATC,C_ATG,C_ATT,C_CAA,C_CAC,C_CAG,C_CAT,C_CCA,C_CCC,C_CCG,C_CCT,C_CGA,C_CGC,C_CGG,C_CGT,C_CTA,C_CTC,C_CTG,C_CTT,C_GAA,C_GAC,C_GAG,C_GAT,C_GCA,C_GCC,C_GCG,C_GCT,C_GGA,C_GGC,C_GGG,C_GGT,C_GTA,C_GTC,C_GTG,C_GTT,C_TAA,C_TAC,C_TAG,C_TAT,C_TCA,C_TCC,C_TCG,C_TCT,C_TGA,C_TGC,C_TGG,C_TGT,C_TTA,C_TTC,C_TTG,C_TTT,G_AAA,G_AAC,G_AAG,G_AAT,G_ACA,G_ACC,G_ACG,G_ACT,G_AGA,G_AGC,G_AGG,G_AGT,G_ATA,G_ATC,G_ATG,G_ATT,G_CAA,G_CAC,G_CAG,G_CAT,G_CCA,G_CCC,G_CCG,G_CCT,G_CGA,G_CGC,G_CGG,G_CGT,G_CTA,G_CTC,G_CTG,G_CTT,G_GAA,G_GAC,G_GAG,G_GAT,G_GCA,G_GCC,G_GCG,G_GCT,G_GGA,G_GGC,G_GGG,G_GGT,G_GTA,G_GTC,G_GTG,G_GTT,G_TAA,G_TAC,G_TAG,G_TAT,G_TCA,G_TCC,G_TCG,G_TCT,G_TGA,G_TGC,G_TGG,G_TGT,G_TTA,G_TTC,G_TTG,G_TTT,T_AAA,T_AAC,T_AAG,T_AAT,T_ACA,T_ACC,T_ACG,T_ACT,T_AGA,T_AGC,T_AGG,T_AGT,T_ATA,T_ATC,T_ATG,T_ATT,T_CAA,T_CAC,T_CAG,T_CAT,T_CCA,T_CCC,T_CCG,T_CCT,T_CGA,T_CGC,T_CGG,T_CGT,T_CTA,T_CTC,T_CTG,T_CTT,T_GAA,T_GAC,T_GAG,T_GAT,T_GCA,T_GCC,T_GCG,T_GCT,T_GGA,T_GGC,T_GGG,T_GGT,T_GTA,T_GTC,T_GTG,T_GTT,T_TAA,T_TAC,T_TAG,T_TAT,T_TCA,T_TCC,T_TCG,T_TCT,T_TGA,T_TGC,T_TGG,T_TGT,T_TTA,T_TTC,T_TTG,T_TTT,maximum_ORF_length,minimum_ORF_length,std_ORF_length,average_ORF_length,cv_ORF_length,maximum_GC_content_ORF,minimum_GC_content_ORF,std_GC_content_ORF,average_GC_content_ORF,cv_GC_content_ORF,k1,k2,k3,k4,k5,faverage,fmedian,fmaximum,fminimum,fpeak,fnone_levated_peak,fsample_standard_deviation,fpopulation_standard_deviation,fpercentile15,fpercentile25,fpercentile50,fpercentile75,famplitude,fvariance,finterquartile_range,fsemi_interquartile_range,fcoefficient_of_variation,fskewness,fkurtosis,k-tsallis12.3,k-tsallis22.3,k-tsallis32.3,k-tsallis42.3,k-tsallis52.3
1,0,1,0,2,1,0,1,0,5,1,0,0,0,2,0,1,3,0,0,1,1,1,1,2,3,3,1,1,2,2,1,1,0,0,2,2,1,4,2,1,2,0,2,1,0,1,2,0,1,2,2,0,2,4,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,2,1,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,2,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95451826047914,3.847705191571837,5.23729165080788,5.966210122385712,6.189824558880028,153.99999999999994,95.73495102729638,796.0170180667444,0.9351430335733028,0.1666666666666667,2.3773492921947468,173.48198753761153,174.61958653026298,28.533710902267487,46.24406543228833,95.73495102729638,163.7461297300475,795.0818750331711,30492.0,117.50206429775918,58.75103214887959,1.1265064125818935,1.0075694278071057,0.1551006753232151,0.6304861987860741,0.7396157102094831,0.7602788924564317,0.7653562626235837,0.7663218147227849
0,0,1,2,1,2,0,0,1,1,0,0,2,0,2,1,0,1,2,0,2,0,1,0,0,1,3,1,1,1,0,3,1,1,0,1,2,0,1,1,0,1,0,1,0,1,2,2,0,2,1,0,1,1,0,4,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.968272722956744,3.768593750773833,5.048243018531967,5.464445859151386,5.668442255595672,129.99999999999997,69.93124454019963,758.6211827516863,0.0362083916883534,0.1666666666666667,2.24186823926574,153.0490117576719,154.2400726140908,13.780864464241157,32.46218672979577,69.93124454019963,192.17206388297296,758.584974359998,23790.0,159.7098771531772,79.8549385765886,1.1773000904436304,1.1774415548969908,0.260889596913824,0.6334544352406614,0.7346666529049086,0.7580283893879506,0.7618334795484849,0.7636325954850638
1,0,0,1,1,2,1,0,0,5,2,0,0,0,0,0,0,2,1,0,1,1,3,2,3,2,3,1,1,2,2,0,1,0,0,2,2,0,4,2,1,4,0,1,1,1,3,1,0,0,2,2,0,2,3,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,1,0,1,0,0,0,3,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,1,1,0,1,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.922380435659773,3.725619445792874,5.138837277671159,5.901954885869989,6.162427298606055,154.0,82.43835486884406,917.0450267339633,0.4415449757724945,0.1666666666666666,2.3988234692852832,180.7097119692243,181.89470638401303,25.80171659658556,41.45948452066792,82.43835486884406,181.43279584952117,916.6034817581908,33085.68421052631,139.9733113288532,69.9866556644266,1.173439688111846,1.1880099473017236,0.1903491592369366,0.6223280326980605,0.7325409373661596,0.758619869682667,0.7649888414919352,0.7662052741289664
1,0,0,0,1,1,1,0,0,6,2,0,0,0,1,0,0,2,0,1,2,2,1,1,2,2,3,0,1,2,2,1,1,0,0,2,1,1,5,2,1,2,0,2,1,1,3,1,1,1,1,3,0,0,3,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18,18,0.0,18.0,0.0,55.55555555555556,55.55555555555556,0.0,55.55555555555556,0.0,1.9527097047150357,3.788623283734034,5.180429484054673,5.9830359669510695,6.162427298606055,153.99999999999994,79.31170177939877,1048.9900508489677,3.0552605863971154,0.1666666666666667,2.4478337284795413,197.7068537001183,199.00330597624168,19.78652601379553,33.59638262841878,79.31170177939877,183.7512638607245,1045.9347902625705,39602.31578947367,150.1548812323057,75.07744061615286,1.283810738312457,1.1333188024005738,0.2072138793335025,0.6302895754007589,0.7373672386107221,0.7600780099361697,0.7653276919712269,0.7662052741289664
2,0,0,0,1,1,1,0,0,6,1,0,0,1,1,0,0,1,0,2,2,1,2,1,2,4,3,0,1,2,2,1,1,1,0,2,1,1,5,2,1,1,0,2,1,1,2,0,0,1,2,2,2,2,2,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,2,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.943938547466426,3.782512843645742,5.127096150721341,5.901954885869989,6.162427298606055,153.99999999999997,88.64450153285692,1482.8757825681948,0.1264048715288262,0.1666666666666667,2.448337201828766,207.6535576386785,209.0152349017952,14.538974267592296,30.22894213018607,88.64450153285692,192.78681984918367,1482.749377696666,43687.36842105262,162.5578777189976,81.2789388594988,1.3483997249264843,0.9442000302378104,0.2319270614515076,0.6276461942752758,0.7370207627477474,0.7595386882431678,0.7649888414919352,0.7662052741289664
1,0,0,0,1,1,0,0,1,6,1,0,0,0,1,1,0,1,0,1,1,1,1,1,2,2,4,0,1,2,2,1,1,0,0,3,1,1,5,2,1,2,0,2,1,0,4,1,0,1,2,3,1,1,3,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95320333528816,3.784546035916524,5.2034001715323495,5.935485357162555,6.155399311574901,155.99999999999994,90.5329544250335,975.8811096199446,0.2871870788979623,0.1666666666666667,2.4530226264343216,190.3260360539251,191.55793264295156,17.611309663137746,37.12704701052613,90.5329544250335,203.79285387827605,975.5939225410466,36694.44155844156,166.66580686774992,83.33290343387496,1.2200386926533662,1.031919440960001,0.2363654180655351,0.6302797355000707,0.7374482222650826,0.7601832109369495,0.7652175728870296,0.7661469137419309
1,0,0,0,1,1,0,0,0,5,1,0,0,0,1,0,0,1,0,0,1,1,2,2,2,2,4,0,1,2,2,1,0,1,0,2,1,1,4,2,1,1,0,2,1,1,2,2,0,1,2,2,1,1,3,0,0,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,2,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925712051031105,3.792471712978079,5.130121920483575,5.8521687236032855,6.066089190457767,141.99999999999994,103.59754007513116,565.8627884769384,1.3843519734701577,0.1666666666666667,2.248524868103879,135.97058505426824,136.93835943852358,18.964074667066185,32.97425298914166,103.59754007513116,199.7036402747104,564.4784365034682,18752.11428571428,166.72938728556872,83.36469364278436,0.9575393313680866,0.847296345225146,0.2967746171166726,0.6240948062588002,0.737750055468675,0.759838209727471,0.7649431492176219,0.7659787028319887
1,0,0,1,1,1,1,0,0,7,1,0,0,1,0,0,1,1,0,0,2,1,1,1,3,2,3,1,1,2,2,1,0,0,2,2,1,1,5,2,1,2,0,2,2,0,2,1,0,2,2,2,0,1,4,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,12,0.0,12.0,0.0,50.0,50.0,0.0,50.0,0.0,1.951532570085196,3.8230608037667855,5.157218921475415,5.898753523800375,6.182426338601928,156.00000000000003,101.8027292320364,779.075840352293,5.038061799861019,0.1666666666666666,2.3825245661959884,165.9879513699714,167.0623182582421,17.809448904941974,38.59763360254394,101.8027292320364,207.49061430092056,774.037778552432,27909.818181818173,168.89298069837665,84.44649034918832,1.0640253292946882,0.979539845886098,0.2303219118838778,0.6297749879274465,0.7380129689647434,0.7598107781829715,0.7649708381492751,0.7662598639016948
1,0,1,0,2,1,0,0,0,6,1,0,0,0,1,1,0,1,0,0,1,1,1,1,2,2,3,0,2,2,2,2,0,0,0,4,1,1,4,2,1,2,0,2,1,1,2,1,0,1,3,3,1,1,3,0,2,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,1,0,0,2,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.971194339861013,3.831359629754449,5.273728829005328,5.872086857133708,6.128372284547874,155.99999999999997,102.96989806594156,1095.1558196306653,1.8681843168555403,0.1666666666666666,2.3704946091676398,184.65102220134065,185.8461869256541,28.33970710398258,43.22533774725292,102.96989806594156,206.45517385310592,1093.2876353138097,34538.80519480519,163.229836105853,81.6149180529265,1.1836603987265426,0.8615728410574713,0.302755839515118,0.6350458503691289,0.7406141132591298,0.7611721991522025,0.7648613218148882,0.766033963582167
1,0,0,0,1,1,1,0,1,6,1,0,0,1,0,0,0,1,0,2,1,1,3,1,2,2,2,1,1,2,3,1,1,1,0,2,1,1,4,2,1,2,0,2,1,1,3,1,0,1,1,3,2,1,3,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.948976307355709,3.751297330580676,5.120970401710107,5.952086857133709,6.155399311574901,156.0,105.03350055602624,1018.9963983206336,0.1189299568541144,0.1666666666666666,2.4098328519981007,174.9056888726036,176.03777634729062,16.743483739117696,34.227653087060865,105.03350055602624,217.9472282061667,1018.8774683637796,30989.298701298707,183.71957511910583,91.85978755955291,1.1211903132859204,0.8741825341272292,0.2753827573239931,0.6293186777910914,0.7357953344825144,0.759571446639504,0.765189870818049,0.7661469137419309
1,0,0,1,1,1,1,0,0,7,1,0,0,1,0,0,1,1,0,0,2,1,2,1,3,2,3,1,1,2,2,1,0,0,2,2,1,1,5,2,1,2,0,2,2,1,2,0,0,2,2,2,1,1,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,3,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12,12,0.0,12.0,0.0,50.0,50.0,0.0,50.0,0.0,1.9418285354475155,3.8072259862489455,5.157218921475415,5.898753523800375,6.182426338601928,156.0,109.68950437111462,700.9657954001582,0.5036222095821878,0.1666666666666666,2.3708185024687296,162.0863967148384,163.1355105585378,23.24464646188809,36.23060776366212,109.68950437111462,211.51139160297203,700.462173190576,26613.19480519479,175.2807838393099,87.64039191965495,1.0390153635566564,0.8571446444767408,0.2597864705879917,0.6272867378577923,0.7375475961525573,0.7598107781829715,0.7649708381492751,0.7662598639016948
1,0,0,0,2,1,1,0,0,6,1,0,0,1,0,0,1,3,0,0,1,2,1,1,2,2,2,0,1,1,2,2,1,0,0,2,1,1,4,2,1,1,0,2,1,0,1,2,0,1,2,2,0,0,4,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9569404136975568,3.80597908565675,5.204690717986859,5.811655672100881,6.03623844418911,142.0,94.40189717961944,584.1627983272041,2.3167505771841395,0.1666666666666666,2.213702414222182,131.66624472506234,132.6033828484671,30.44499136807432,49.87501838171683,94.40189717961944,211.44519061036945,581.8460477500199,17583.657142857144,161.5701722286526,80.7850861143263,0.927227075528608,1.0845172106132164,0.2609708746536603,0.6311013736412663,0.73731694977948,0.7598426420749748,0.7646340480079815,0.7658367487914336
