nameseq,faverage,fmedian,fmaximum,fminimum,fpeak,fnone_levated_peak,fsample_standard_deviation,fpopulation_standard_deviation,fpercentile15,fpercentile25,fpercentile50,fpercentile75,famplitude,fvariance,finterquartile_range,fsemi_interquartile_range,fcoefficient_of_variation,fskewness,fkurtosis,label
pre_42_train_U00096.3/543188-543254,134.00000000000003,108.82960961150171,636.8724606423312,0.7886364940416192,0.16666666666666663,2.206664689628023,136.14697940094007,137.1745183510716,11.342106588366242,32.08385390822503,108.82960961150171,185.43794357752847,636.0838241482896,18816.848484848484,153.35408966930345,76.67704483465172,1.0160222343353735,0.5546297941955924,0.2928795154358795,sRNA
pre_43_train_U00096.3/2087283-2087209,150.0,79.10199592258734,865.6933644986572,0.09985319926099262,0.16666666666666666,2.391336087052966,169.72919607421701,170.87216653772873,18.571205063736397,32.197432360104685,79.10199592258734,232.66943265810352,865.5935112993961,29197.297297297297,200.47200029799882,100.23600014899941,1.1315279738281134,1.25313745160988,0.31551834836881715,sRNA
pre_44_train_U00096.3/1335499-1335701,405.9999999999998,278.34848995754135,3487.825825296589,0.7221878473646217,0.16666666666666677,3.849648111670043,496.4916917733869,497.7191143925287,59.13556778600079,118.3833287222134,278.34848995754135,527.6828450183596,3487.103637449224,247724.31683168304,409.2995162961462,204.6497581480731,1.22288594032854,0.7713211247493881,0.2915588961807032,sRNA
pre_45_train_U00096.3/1737843-1737453,781.9999999999997,582.488159403313,4685.027336862454,0.005521934473404641,0.16666666666666674,5.2374684247797925,766.0548283249705,767.0363211404776,140.81280810196984,241.90693338757558,582.488159403313,1036.044445712881,4685.021814927981,588344.7179487179,794.1375123253055,397.06875616265273,0.979609754891267,0.7813220407458268,0.2198595838347699,sRNA
pre_46_train_U00096.3/1795311-1795153,317.99999999999983,248.39633520823935,1527.4509960036037,1.2178249949362843,0.16666666666666677,3.344090285977208,295.9324247188875,296.8674426086711,45.38927903542915,81.63268267865564,248.39633520823935,438.1661760708939,1526.2331710086673,88130.27848101265,356.53349339223826,178.26674669611913,0.9306051091788919,0.7056036342541222,0.2648478178244932,sRNA
pre_47_train_U00096.3/940868-940734,269.9999999999999,189.42399095014136,1370.0,2.3929835852965695,0.16666666666666674,3.0653012512388007,265.31490723289556,266.3030481102982,53.17131634666227,87.7729501972039,189.42399095014136,347.2006772276191,1367.6070164147034,70917.31343283581,259.4277270304152,129.7138635152076,0.9826478045662803,0.9110985495337612,0.22490442796213647,sRNA
pre_48_train_U00096.3/4326081-4326005,153.99999999999994,95.87146639302549,934.1277665704163,2.1202046043146137,0.16666666666666674,2.4137961068857603,174.7684181996278,175.91445289356443,17.722606888818518,31.297738454953645,95.87146639302549,211.96212447443835,932.0075619661017,30945.894736842103,180.6643860194847,90.33219300974235,1.134859858439142,0.9978095734764437,0.23871442030736645,sRNA
pre_49_train_U00096.3/4326181-4326105,153.99999999999994,95.73495102729638,796.0170180667444,0.9351430335733029,0.16666666666666674,2.3773492921947468,173.48198753761153,174.61958653026298,28.533710902267487,46.24406543228833,95.73495102729638,163.7461297300475,795.0818750331711,30492.0,117.50206429775918,58.75103214887959,1.1265064125818935,1.0075694278071057,0.15510067532321514,sRNA
pre_50_train_U00096.3/4326381-4326305,154.0,82.43835486884406,917.0450267339631,0.4415449757724945,0.16666666666666669,2.3988234692852832,180.7097119692243,181.89470638401303,25.80171659658556,41.45948452066792,82.43835486884406,181.43279584952114,916.6034817581907,33085.68421052631,139.9733113288532,69.9866556644266,1.173439688111846,1.1880099473017236,0.19034915923693665,sRNA
pre_51_train_U00096.3/216058-216134,153.99999999999994,79.31170177939877,1048.9900508489675,3.0552605863971154,0.16666666666666674,2.4478337284795413,197.7068537001183,199.00330597624168,19.78652601379553,33.59638262841878,79.31170177939877,183.7512638607245,1045.9347902625705,39602.315789473665,150.1548812323057,75.07744061615286,1.283810738312457,1.1333188024005738,0.20721387933350258,sRNA
pre_52_train_U00096.3/3139624-3139700,153.99999999999997,88.64450153285692,1482.8757825681948,0.12640487152882626,0.1666666666666667,2.448337201828766,207.65355763867854,209.0152349017952,14.538974267592295,30.22894213018607,88.64450153285692,192.78681984918367,1482.749377696666,43687.36842105262,162.5578777189976,81.2789388594988,1.3483997249264843,0.9442000302378103,0.23192706145150763,sRNA
pre_53_train_U00096.3/4027473-4027550,155.99999999999994,90.5329544250335,975.8811096199446,0.28718707889796236,0.16666666666666674,2.4530226264343216,190.32603605392507,191.55793264295153,17.611309663137746,37.127047010526134,90.5329544250335,203.79285387827605,975.5939225410466,36694.441558441555,166.66580686774992,83.33290343387496,1.2200386926533662,1.031919440960001,0.2363654180655351,sRNA
pre_54_train_U00096.3/758482-758412,141.99999999999994,103.59754007513116,565.8627884769384,1.3843519734701575,0.16666666666666674,2.248524868103879,135.97058505426824,136.93835943852358,18.964074667066185,32.97425298914166,103.59754007513116,199.70364027471038,564.4784365034682,18752.11428571428,166.72938728556872,83.36469364278436,0.9575393313680866,0.847296345225146,0.29677461711667263,sRNA
pre_55_train_U00096.3/375263-375186,156.00000000000003,101.8027292320364,779.075840352293,5.038061799861019,0.16666666666666663,2.3825245661959884,165.9879513699714,167.0623182582421,17.809448904941974,38.59763360254394,101.8027292320364,207.49061430092058,774.037778552432,27909.818181818173,168.89298069837665,84.44649034918832,1.0640253292946882,0.9795398458860979,0.23032191188387788,sRNA
pre_56_train_U00096.3/4457188-4457265,155.99999999999997,102.96989806594155,1095.1558196306653,1.8681843168555403,0.16666666666666669,2.3704946091676393,184.65102220134062,185.84618692565414,28.33970710398258,43.225337747252915,102.96989806594155,206.45517385310592,1093.2876353138097,34538.80519480519,163.229836105853,81.6149180529265,1.1836603987265426,0.8615728410574713,0.30275583951511803,sRNA
pre_57_train_U00096.3/4218439-4218516,156.0,105.03350055602623,1018.9963983206336,0.1189299568541144,0.16666666666666666,2.4098328519981007,174.9056888726036,176.03777634729062,16.743483739117696,34.227653087060865,105.03350055602623,217.9472282061667,1018.8774683637795,30989.298701298707,183.71957511910583,91.85978755955291,1.1211903132859204,0.8741825341272292,0.27538275732399314,sRNA
pre_58_train_U00096.3/375162-375085,156.0,109.68950437111462,700.9657954001582,0.5036222095821878,0.16666666666666666,2.3708185024687296,162.0863967148384,163.1355105585378,23.244646461888095,36.23060776366212,109.68950437111462,211.51139160297203,700.462173190576,26613.19480519479,175.2807838393099,87.64039191965495,1.0390153635566564,0.8571446444767408,0.2597864705879917,sRNA
pre_59_train_U00096.3/4249324-4249394,142.0,94.40189717961943,584.1627983272041,2.3167505771841395,0.16666666666666669,2.213702414222182,131.66624472506234,132.60338284846713,30.44499136807432,49.87501838171683,94.40189717961943,211.44519061036942,581.8460477500199,17583.657142857144,161.5701722286526,80.7850861143263,0.9272270755286081,1.0845172106132164,0.26097087465366037,sRNA
pre_60_train_U00096.3/4285305-4285375,141.99999999999997,104.32241313281925,586.1840253244777,0.3585282319754002,0.1666666666666667,2.23814183686744,136.90872872099865,137.88318036864186,23.832065901602043,43.78123823934913,104.32241313281925,171.3105532764718,585.8254970925024,19011.771428571425,127.52931503712267,63.764657518561336,0.9641459769084414,0.825606677218423,0.21302576147371088,sRNA
pre_61_train_U00096.3/508585-508662,155.99999999999994,114.1568886327216,694.3126531659024,0.15106174082234886,0.16666666666666674,2.409341688396719,160.99689437998484,162.0389563550178,19.518599611089897,31.143733353049768,114.1568886327216,243.14658559668197,694.16159142508,26256.623376623367,212.00285224363222,106.00142612181611,1.0320313742306724,0.7797003450610712,0.27999537279999165,sRNA
pre_62_train_U00096.3/411134-411213,159.99999999999997,111.95535131909446,591.9999999999999,0.8323303322361104,0.1666666666666667,2.367485828915972,145.3272169966796,146.24411705142842,22.920679368453133,49.88464708804563,111.95535131909446,233.9288310852482,591.1676696677638,21387.3417721519,184.04418399720257,92.02209199860128,0.9082951062292476,0.9917890744856807,0.2387709195352048,sRNA
pre_63_train_U00096.3/377391-377468,156.0,113.53825450013707,671.3332695500187,0.021908559800997415,0.16666666666666666,2.3678841248501605,158.13917920616635,159.16274444975878,28.547240899426157,37.0988336240727,113.53825450013707,200.85675951961701,671.3113609902177,25332.77922077922,163.7579258955443,81.87896294777215,1.013712687219015,0.8055261013686963,0.26528301129797793,sRNA
pre_64_train_U00096.3/4103587-4103510,155.99999999999994,98.2962778266504,907.1738907926039,1.0958302304935161,0.16666666666666674,2.4159997148661017,185.2997571504075,186.49912085026585,24.169558728235522,40.545728041226155,98.2962778266504,191.78813713346148,906.0780605621103,34781.92207792207,151.24240909223533,75.62120454611767,1.1878189560923562,0.9342223065059638,0.2211787136376042,sRNA
pre_65_train_U00096.3/111549-111626,155.99999999999991,111.36668685453634,710.6053274637139,4.246699263791448,0.16666666666666677,2.340620640063558,160.49922118191103,161.53806193756768,29.12411318133831,50.00337800986556,111.36668685453634,172.06014875336888,706.3586281999225,26094.545454545445,122.05677074350332,61.02838537175166,1.028841161422507,0.8342715836896649,0.16654385844535033,sRNA
pre_66_train_U00096.3/837658-837588,142.0,81.90105672961455,579.4062619768001,0.11858030152055583,0.16666666666666669,2.243946200441062,133.11649033834988,134.0639506248524,29.47140880796427,45.01561450246748,81.90105672961455,204.0029479894388,579.2876816752796,17973.14285714286,158.98733348697132,79.49366674348566,0.9374400728052809,1.3544289618279859,0.25473479205152855,sRNA
pre_67_train_U00096.3/339880-339811,140.00000000000003,90.52987088365896,684.0647607579978,1.6678436421997176,0.16666666666666663,2.2675179559049403,154.45387661046257,155.56908153754324,20.14570040970793,42.448182656799034,90.52987088365896,164.51720647494608,682.396917115798,24201.73913043478,122.06902381814704,61.03451190907352,1.1032419757890182,0.9608718836065137,0.19148914347725265,sRNA
pre_68_train_U00096.3/111433-111509,153.99999999999994,118.71122706081162,659.7236835873009,9.103043083999541,0.16666666666666674,2.2956235620034566,142.60434775980707,143.53946825653358,28.849647752466517,51.72567003213162,118.71122706081162,224.04467334936984,650.6206405033014,20603.578947368413,172.31900331723824,86.15950165861912,0.9260022581805657,0.7423779182096109,0.2861606079459242,sRNA
pre_69_train_U00096.3/2317027-2316951,153.99999999999997,82.3242580378926,956.1727688852952,1.6188582632909836,0.1666666666666667,2.347718050512472,169.46976131451885,170.58105034511337,29.414673472124296,46.13291279090034,82.3242580378926,222.440087794751,954.5539106220042,29097.8947368421,176.30717500385066,88.15358750192533,1.1004529955488238,1.268823560135033,0.30482285093714334,sRNA
pre_70_train_U00096.3/4614462-4614540,158.0,98.29437617438509,855.5767869224688,0.1031297144382619,0.16666666666666666,2.423337914257368,175.7042970447792,176.82701963160173,17.889428121765334,43.40299242345118,98.29437617438509,185.68084804998824,855.4736572080305,31267.794871794864,142.27785562653708,71.13892781326854,1.1120525129416405,1.0194222593838773,0.1905465588874678,sRNA
pre_71_train_U00096.3/3392198-3392129,140.0,112.04403071777254,508.874808635792,2.6514207466900204,0.16666666666666666,2.1764995408143135,116.61903789690602,117.46106354565057,23.864182834738898,45.88961802993758,112.04403071777254,209.76835863165041,506.223387889102,13797.101449275364,163.87874060171282,81.93937030085641,0.832993127835043,0.719161376728417,0.31677474389406435,sRNA
pre_72_train_U00096.3/4296024-4296094,142.00000000000003,94.05567130972427,618.6658027788509,1.0097067110682112,0.16666666666666663,2.246019159235167,135.2627073512873,136.22544339649411,22.503288531259834,42.450633266619384,94.05567130972427,205.12121886974535,617.6560960677826,18557.371428571423,162.67058560312597,81.33529280156299,0.9525542771217413,1.0633602482706657,0.25108820616277794,sRNA
pre_73_train_U00096.3/248203-248280,155.99999999999997,77.35209595540877,879.5330370175153,0.5608163079948356,0.16666666666666669,2.3948358678525277,175.31685600648896,176.4516047849064,27.410285966772506,38.69250034813248,77.35209595540877,211.36310468159175,878.9722207095205,31135.16883116881,172.67060433345927,86.33530216672963,1.123826000041596,1.345813046778803,0.2969908559705112,sRNA
pre_74_train_U00096.3/4614361-4614439,158.00000000000003,111.58121649538685,774.4603954588449,0.029861926665882388,0.16666666666666663,2.4207612518765935,162.25905213577454,163.2958617403958,15.242957916597689,40.28536901515403,111.58121649538685,244.32077468251862,774.4305335321791,26665.53846153846,204.03540566736459,102.01770283368229,1.026956026175788,0.8582347097486622,0.3037965710292523,sRNA
pre_75_train_U00096.3/2347277-2347207,141.99999999999994,82.10731851228057,666.2495129355833,1.8756408099786985,0.16666666666666674,2.2781826391554207,155.4091374404993,156.5152662567731,23.942754706479775,39.36315765286619,82.10731851228057,176.87697643206502,664.3738721256046,24497.028571428567,137.51381877919883,68.75690938959941,1.0944305453556293,1.1561613906515023,0.20434550405677507,sRNA
pre_76_train_U00096.3/2304646-2304729,168.0,116.71802367760546,881.7256098992781,2.143593539448978,0.16666666666666666,2.4554939983496045,172.55723688098394,173.59362600035695,20.702780064519256,35.86961015527821,116.71802367760546,225.34763440260042,879.5820163598291,30134.746987951803,189.4780242473222,94.7390121236611,1.0271264100058568,0.8915646294991043,0.25011001360506335,sRNA
pre_77_train_U00096.3/3392289-3392220,140.0,97.1727793650675,635.4795550311508,0.9739967535350778,0.16666666666666666,2.2001082961978797,127.37346662472525,128.29314258674393,22.440679110305748,50.46706862686058,97.1727793650675,185.75927606029742,634.5055582776157,16459.13043478261,135.29220743343683,67.64610371671841,0.9098104758908947,1.008700362088262,0.24596895571011704,sRNA
pre_78_train_U00096.3/900752-900832,162.00000000000003,114.70769197932579,730.0,1.1765028024553437,0.16666666666666663,2.4023897848286793,163.95121225535354,164.97272501841022,22.493968406167383,50.90312806691613,114.70769197932579,206.8610756507387,728.8234971975446,27215.999999999993,155.95794758382257,77.97897379191129,1.0120445200947747,0.8653606283865095,0.19178900130750023,sRNA
pre_79_train_U00096.3/4614260-4614338,157.99999999999997,99.37844589985585,779.1281997401303,0.9129834608501582,0.16666666666666669,2.406431991561001,168.07141339323593,169.14536306429997,19.759039232007346,37.97962441438877,99.37844589985585,213.07147975249643,778.2152162792802,28610.15384615385,175.09185533810765,87.54592766905382,1.0637431227419998,1.0463686759684863,0.2673622888610383,sRNA
pre_80_train_U00096.3/4053533-4053610,155.99999999999994,87.99277147554088,1136.2166603085136,2.85141965692175,0.16666666666666674,2.455223335681793,193.49418595916515,194.74658858689605,18.32629315513595,33.524918103422905,87.99277147554088,223.58276711763577,1133.3652406515919,37926.23376623376,190.05784901421288,95.02892450710644,1.2403473458920848,1.054407317522366,0.2492231066299851,sRNA
pre_81_train_U00096.3/3042395-3042472,156.0,119.93131706547689,885.0748980175077,5.813316292894349,0.16666666666666666,2.337108561491286,157.22595205626834,158.24360638281394,25.648968247757736,49.178405195370274,119.93131706547689,200.33052970492687,879.2615817246134,25041.038961038954,151.1521245095566,75.5760622547783,1.0078586670273613,0.6882200259461259,0.2530233263174123,sRNA
pre_82_train_U00096.3/501447-501524,156.0,119.76081409057738,631.005973064838,4.0581036593641295,0.16666666666666666,2.3128750910429408,133.86560424545206,134.73205733130948,22.947775201573155,47.9708610461182,119.76081409057738,246.86293432319118,626.9478694054739,18152.727272727265,198.892073277073,99.4460366385365,0.8581128477272568,0.8121395958361829,0.30607432954792585,sRNA
pre_83_train_U00096.3/2304759-2304842,167.99999999999991,107.44104032378331,1201.0571506032388,1.893748251994125,0.16666666666666674,2.4294941771681153,175.86358349584484,176.9198307313911,32.4570462762172,57.77577003735693,107.44104032378331,234.67829596397394,1199.1634023512447,31300.626506024084,176.90252592661702,88.45126296330851,1.0468070446181246,1.033055709529212,0.25646449898831425,sRNA
pre_84_train_U00096.3/244132-244209,155.99999999999994,93.99303809472642,777.0481821331056,0.012077185325203665,0.16666666666666674,2.4402302471437403,177.40349489229342,178.55174956501338,14.698270994049592,30.660918026543165,93.99303809472642,205.304438722718,777.0361049477804,31880.727272727254,174.64352069617485,87.32176034808742,1.1372018903352146,1.048575090523211,0.2180396342560498,sRNA
pre_85_train_U00096.3/2118524-2118594,141.99999999999994,102.11531130325127,662.3485112947272,0.27750448302831965,0.16666666666666674,2.232041713774796,133.47658970770865,134.42661301139103,19.94226667648777,48.09345402636856,102.11531130325127,201.9566729146334,662.0710068116989,18070.514285714282,153.86321888826484,76.93160944413242,0.9399759838571036,0.8964423375834545,0.27689206156005497,sRNA
pre_86_train_U00096.3/3231382-3231301,164.00000000000006,115.94198681425775,848.0,2.443372524422479,0.1666666666666666,2.423619227505956,167.6663353210775,168.69813789249443,29.47784498355076,48.77171698530747,115.94198681425775,208.61730726867745,845.5566274755776,28459.061728395063,159.84559028336997,79.92279514168499,1.0223557031773014,0.8598866270986164,0.21360943006453081,sRNA
pre_87_train_U00096.3/339973-339904,140.00000000000003,92.16464962188388,599.5119855890539,1.827249436514024,0.16666666666666663,2.2144532492400235,134.5213737664019,135.4926598364842,23.99451595538161,48.57146207685992,92.16464962188388,207.29373477512712,597.6847361525398,18358.260869565216,158.7222726982672,79.3611363491336,0.960866955474299,1.0667899614491638,0.22566492688846515,sRNA
pre_88_train_U00096.3/2662430-2662359,143.99999999999997,102.74165708907145,598.8091265504373,1.6988449546126703,0.1666666666666667,2.2117738759301893,127.93748473375578,128.83530265912214,29.023618777145682,47.52187563575277,102.74165708907145,180.4829657501732,597.1102815958246,16598.5352112676,132.96109011442044,66.48054505721022,0.8884547550955264,0.9674649223436548,0.22320121146532643,sRNA
pre_89_train_U00096.3/2568269-2568188,164.00000000000006,113.26135459759156,800.0000000000001,0.7575268725079364,0.1666666666666666,2.425200047125378,162.628410802049,163.6292104684201,21.73463542160105,46.10275189750621,113.26135459759156,233.1969355465207,799.2424731274922,26774.518518518522,187.0941836490145,93.54709182450725,0.9916366512320057,0.9359738280447346,0.27138124813355685,sRNA
pre_90_train_U00096.3/354690-354766,154.00000000000006,98.00137463408765,648.7803183465634,3.3599347265653505,0.1666666666666666,2.3611608140788074,156.40971836813722,157.43536685523398,18.38473777333083,46.431165926483374,98.00137463408765,206.23989627809726,645.420383619998,24785.894736842107,159.8087303516139,79.90436517580694,1.0156475218710206,1.074075689480688,0.23414183200126645,sRNA
pre_91_train_U00096.3/4295911-4295981,142.00000000000003,101.37118336205587,629.453366340815,0.02832099651278424,0.16666666666666663,2.275246432881365,145.29969029560937,146.3338648433779,19.573232372568953,27.248074245719415,101.37118336205587,209.19591122653975,629.4250453443022,21413.6,181.94783698082034,90.97391849041017,1.0232372556028826,0.8388624206001877,0.3151182437088321,sRNA
pre_92_train_U00096.3/3392380-3392311,140.00000000000006,82.70642225114685,576.7084909163646,0.6959505204989779,0.1666666666666666,2.2081732903649236,129.61481396815722,130.55067315364394,26.862315031144682,43.536220136552714,82.70642225114685,227.86410811214756,576.0125403958656,17043.47826086957,184.32788797559485,92.16394398779742,0.9258200997725512,1.3260886466942428,0.30369927468758545,sRNA
pre_93_train_U00096.3/4450947-4451025,158.0,96.76075376756309,814.2529351038676,1.459325715592167,0.16666666666666666,2.454358007075473,173.50504315437055,174.61371285769258,12.109332835894255,30.47165842821737,96.76075376756309,208.67440154294724,812.7936093882754,30489.94871794872,178.20274311472986,89.10137155736493,1.0981331845213327,1.0588610875930202,0.21293610803045748,sRNA
pre_94_train_U00096.3/4094411-4094481,142.00000000000003,100.00485237563942,851.5998014105533,11.620505962911517,0.16666666666666663,2.2058224451734936,146.50597257449948,147.5487328696135,26.108482835912948,49.72822061418775,100.00485237563942,161.78451631895416,839.9792954476418,21770.628571428562,112.05629570476641,56.028147852383206,1.0317322012288694,0.859933835182161,0.18569765025249796,sRNA
pre_95_train_U00096.3/1062488-1062410,157.99999999999997,109.29335426303876,750.0912085282768,2.812616481686992,0.16666666666666669,2.384161463844897,158.06327846783387,159.07327774427634,17.113560553187483,45.1639082535024,109.29335426303876,226.596820879882,747.2785920465898,25304.307692307688,181.4329126263796,90.7164563131898,1.00040049663186,0.9244394942789907,0.2669082857915304,sRNA
pre_96_train_U00096.3/4323249-4323329,162.00000000000003,112.06718112021797,784.4210213367307,0.7983633375548109,0.16666666666666663,2.4109678162076937,165.40858502508266,166.43917808016235,25.790350716856224,48.154867997817774,112.06718112021797,202.6256688751066,783.6226579991759,27702.0,154.47080087728884,77.23540043864442,1.0210406483029792,0.905626854958167,0.21281159741982167,sRNA
pre_97_train_U00096.3/3708275-3708354,160.0,101.77717958161628,959.019767815989,0.6777951955851651,0.16666666666666669,2.4334976883356254,169.13899609492776,170.20612968479858,21.447082244540578,27.679979523061437,101.77717958161628,210.86508096179602,958.3419726204038,28970.126582278477,183.1851014387346,91.5925507193673,1.0571187255932986,1.0326918409585453,0.23425600508544794,sRNA
pre_98_train_U00096.3/3313325-3313255,142.00000000000003,90.72035678542103,760.8173605463995,0.1344041327983038,0.16666666666666663,2.270047012188561,145.7394936178934,146.77679847792214,19.58695222307599,34.07321970757178,90.72035678542103,201.674458577886,760.6829564136012,21543.42857142857,167.60123887031423,83.80061943515712,1.0263344620978407,1.055574750706072,0.2529813611872743,sRNA
pre_99_train_U00096.3/4245095-4245165,141.99999999999997,109.91574923953532,613.6307409499158,2.501440535209354,0.1666666666666667,2.2291269809996566,135.61710806531747,136.58236656736787,26.575187336207463,39.16254541388922,109.91574923953532,193.3951373705597,611.1293004147064,18654.74285714285,154.2325919566705,77.11629597833524,0.9550500567980105,0.7097390119470444,0.2824954634006173,sRNA
pre_100_train_U00096.3/3231482-3231401,164.00000000000003,115.0662528203343,916.0000000000001,0.019443148249596268,0.16666666666666663,2.445288427867563,169.04437287292353,170.08465575547018,20.33650555992854,41.04439747280497,115.0662528203343,239.3143748453728,915.9805568517505,28928.790123456794,198.26997737256784,99.13498868628392,1.0307583711763628,0.8684183865105806,0.29248903104760354,sRNA
pre_101_train_U00096.3/4628698-4628776,157.99999999999994,107.00999252610478,744.6705675076518,0.7420426901010615,0.1666666666666667,2.4033750287853524,159.77484157401,160.7957774672023,23.363847241836265,37.89143032703873,107.00999252610478,232.89465175742174,743.9285248175507,25855.282051282047,195.003221430383,97.5016107151915,1.011233174519051,0.9574099458632702,0.273856921739338,sRNA
pre_102_train_U00096.3/508662-508585,155.99999999999994,114.15688863272163,694.3126531659022,0.15106174082234508,0.16666666666666674,2.409341688396719,160.99689437998484,162.0389563550178,19.518599611089893,31.143733353049775,114.15688863272163,243.146585596682,694.1615914250799,26256.623376623367,212.00285224363222,106.00142612181611,1.0320313742306724,0.7797003450610707,0.2799953727999917,sRNA
pre_103_train_U00096.3/2304420-2304503,168.00000000000003,118.00229494631455,892.6049408253919,2.351442880239094,0.16666666666666663,2.421046604915323,171.4409519338947,172.47063657889043,35.55864001796324,54.99010651533125,118.00229494631455,237.17835750262455,890.2534979451527,29746.120481927705,182.18825098729332,91.09412549364666,1.020481856749373,0.8748966537405354,0.29797904155773497,sRNA
pre_104_train_U00096.3/508763-508686,156.0,104.8375894845997,681.7919495056899,2.3866618105331705,0.16666666666666666,2.3918785805821883,163.80476183554615,164.8649978996983,18.24897697409064,34.60413335269024,104.8375894845997,220.15475116601576,679.4052876951567,27180.467532467526,185.55061781332552,92.77530890666276,1.0500305245868342,0.9370132456851061,0.23687968849361907,sRNA
pre_105_train_U00096.3/375362-375287,152.0,99.62778103272512,649.1477705926211,7.999999999999998,0.16666666666666666,2.269536882556678,133.14653581674588,134.03124013950378,35.722462710680375,45.73506301827575,99.62778103272512,224.9205713115873,641.1477705926211,17964.373333333333,179.18550829331156,89.59275414665578,0.8759640514259598,1.1800281241869457,0.2719778631297058,sRNA
pre_106_train_U00096.3/375085-375162,156.00000000000006,109.68950437111471,700.965795400158,0.5036222095821864,0.1666666666666666,2.3708185024687296,162.08639671483843,163.1355105585378,23.244646461888095,36.23060776366212,109.68950437111471,211.5113916029719,700.4621731905758,26613.194805194795,175.28078383930978,87.64039191965489,1.0390153635566561,0.8571446444767401,0.25978647058799154,sRNA
pre_107_train_U00096.3/375186-375263,156.0,101.80272923203638,779.075840352293,5.038061799861025,0.16666666666666666,2.382524566195989,165.9879513699714,167.0623182582421,17.809448904941988,38.597633602543915,101.80272923203638,207.49061430092047,774.037778552432,27909.818181818173,168.89298069837656,84.44649034918828,1.0640253292946884,0.9795398458860975,0.23032191188387777,sRNA
pre_108_train_U00096.3/2593057-2592981,153.99999999999994,106.56239493229792,1266.631667427399,0.506374504189135,0.16666666666666674,2.3678214054528866,179.37669859822927,180.55295184807312,28.512687160484454,36.070604826271115,106.56239493229792,204.01561108917278,1266.1252929232098,32599.36842105261,167.94500626290167,83.97250313145084,1.1647837571313593,0.793374035285712,0.2687822088465868,sRNA
pre_109_train_U00096.3/3150740-3150670,142.0,83.63766570030027,562.2388552179912,0.7582986019998009,0.16666666666666669,2.2548926925528576,137.6081392941566,138.58756901581862,18.787484871762643,41.65801113967029,83.63766570030027,207.31619921291434,561.4805566159913,19206.514285714286,165.65818807324405,82.82909403662202,0.969071403479976,1.2723593516865037,0.2588762955606491,sRNA
pre_110_train_U00096.3/3098534-3098464,142.0,87.47648618196077,766.4285304753352,1.8376896752935163,0.16666666666666669,2.278579443026861,154.5833108715168,155.68356184443954,18.09956147370125,35.06266982379913,87.47648618196077,207.561387953394,764.5908408000416,24237.371428571434,172.49871812959486,86.24935906479743,1.088614865292372,1.0581384273110226,0.27826783356504464,sRNA
pre_111_train_U00096.3/805859-805929,141.99999999999997,86.74535562261985,730.1464026314937,6.270722089171614,0.1666666666666667,2.287566177678457,164.41411131651688,165.58433328238343,23.193144757696672,35.59462971051907,86.74535562261985,182.38935601683988,723.8756805423221,27418.171428571426,146.7947263063208,73.3973631531604,1.1578458543416683,1.008209890287488,0.18614222913434464,sRNA
pre_112_train_U00096.3/66675-66610,132.00000000000006,101.05123022290923,512.1583114581866,0.942077461624333,0.1666666666666666,2.1325292207744715,118.59173664298874,119.50049887247012,35.87594167129549,49.0322543337235,101.05123022290923,169.0962836230159,511.2162339965623,14280.36923076923,120.06402928929239,60.032014644646196,0.8984222472953688,0.782907072275863,0.23691673068565677,sRNA
pre_113_train_U00096.3/3139700-3139624,154.0,88.64450153285692,1482.8757825681955,0.12640487152882607,0.16666666666666669,2.448337201828766,207.6535576386786,209.01523490179522,14.538974267592309,30.2289421301861,88.64450153285692,192.78681984918367,1482.7493776966667,43687.36842105264,162.5578777189976,81.2789388594988,1.3483997249264843,0.9442000302378104,0.23192706145150757,sRNA
pre_114_train_U00096.3/762854-762925,143.99999999999994,118.7130621165625,591.4036679810698,7.205800542145384,0.16666666666666674,2.1931843580303987,121.85236969382254,122.70748453359876,30.05932094646137,52.38605336660477,118.7130621165625,198.68285818628914,584.1978674389244,15057.12676056338,146.29680481968438,73.14840240984219,0.8461970117626568,0.6225633021411663,0.24022727265891025,sRNA
pre_115_train_U00096.3/1958748-1958441,616.0000000000001,394.1873187545402,4321.420493488207,0.36511089446826134,0.16666666666666666,4.69901247040563,643.3661476950741,644.4131234042609,92.58945735574785,176.48443138273421,394.1873187545402,834.7039530472964,4321.055382593739,415268.2736156351,658.2195216645622,329.1097608322811,1.0444255644400553,1.034306896811995,0.2515936055499765,sRNA
pre_116_train_U00096.3/1413556-1413734,357.99999999999983,269.02571915323443,3578.0,0.7696057367591429,0.16666666666666674,3.5923924040368482,408.9889974070207,410.1362338748902,58.854223652385066,93.14831506834867,269.02571915323443,465.44500373114056,3577.2303942632407,168211.73033707865,372.2966886627919,186.14834433139595,1.1424273670587175,0.652640643715552,0.2479880132752131,sRNA
pre_117_train_U00096.3/29551-29603,105.99999999999999,67.35469831699235,507.1826636740025,0.1482608012669413,0.1666666666666667,1.9486850867955137,109.6175168483578,110.666512202549,16.384877177858947,41.11101997644231,67.35469831699235,121.28805131037824,507.0344028727356,12247.076923076926,80.17703133393593,40.088515666967965,1.0341275174373379,1.0576403150000726,0.17796050496517477,sRNA
