A_AA,A_AC,A_AG,A_AT,A_CA,A_CC,A_CG,A_CT,A_GA,A_GC,A_GG,A_GT,A_TA,A_TC,A_TG,A_TT,C_AA,C_AC,C_AG,C_AT,C_CA,C_CC,C_CG,C_CT,C_GA,C_GC,C_GG,C_GT,C_TA,C_TC,C_TG,C_TT,G_AA,G_AC,G_AG,G_AT,G_CA,G_CC,G_CG,G_CT,G_GA,G_GC,G_GG,G_GT,G_TA,G_TC,G_TG,G_TT,T_AA,T_AC,T_AG,T_AT,T_CA,T_CC,T_CG,T_CT,T_GA,T_GC,T_GG,T_GT,T_TA,T_TC,T_TG,T_TT,A_AAA,A_AAC,A_AAG,A_AAT,A_ACA,A_ACC,A_ACG,A_ACT,A_AGA,A_AGC,A_AGG,A_AGT,A_ATA,A_ATC,A_ATG,A_ATT,A_CAA,A_CAC,A_CAG,A_CAT,A_CCA,A_CCC,A_CCG,A_CCT,A_CGA,A_CGC,A_CGG,A_CGT,A_CTA,A_CTC,A_CTG,A_CTT,A_GAA,A_GAC,A_GAG,A_GAT,A_GCA,A_GCC,A_GCG,A_GCT,A_GGA,A_GGC,A_GGG,A_GGT,A_GTA,A_GTC,A_GTG,A_GTT,A_TAA,A_TAC,A_TAG,A_TAT,A_TCA,A_TCC,A_TCG,A_TCT,A_TGA,A_TGC,A_TGG,A_TGT,A_TTA,A_TTC,A_TTG,A_TTT,C_AAA,C_AAC,C_AAG,C_AAT,C_ACA,C_ACC,C_ACG,C_ACT,C_AGA,C_AGC,C_AGG,C_AGT,C_ATA,C_ATC,C_ATG,C_ATT,C_CAA,C_CAC,C_CAG,C_CAT,C_CCA,C_CCC,C_CCG,C_CCT,C_CGA,C_CGC,C_CGG,C_CGT,C_CTA,C_CTC,C_CTG,C_CTT,C_GAA,C_GAC,C_GAG,C_GAT,C_GCA,C_GCC,C_GCG,C_GCT,C_GGA,C_GGC,C_GGG,C_GGT,C_GTA,C_GTC,C_GTG,C_GTT,C_TAA,C_TAC,C_TAG,C_TAT,C_TCA,C_TCC,C_TCG,C_TCT,C_TGA,C_TGC,C_TGG,C_TGT,C_TTA,C_TTC,C_TTG,C_TTT,G_AAA,G_AAC,G_AAG,G_AAT,G_ACA,G_ACC,G_ACG,G_ACT,G_AGA,G_AGC,G_AGG,G_AGT,G_ATA,G_ATC,G_ATG,G_ATT,G_CAA,G_CAC,G_CAG,G_CAT,G_CCA,G_CCC,G_CCG,G_CCT,G_CGA,G_CGC,G_CGG,G_CGT,G_CTA,G_CTC,G_CTG,G_CTT,G_GAA,G_GAC,G_GAG,G_GAT,G_GCA,G_GCC,G_GCG,G_GCT,G_GGA,G_GGC,G_GGG,G_GGT,G_GTA,G_GTC,G_GTG,G_GTT,G_TAA,G_TAC,G_TAG,G_TAT,G_TCA,G_TCC,G_TCG,G_TCT,G_TGA,G_TGC,G_TGG,G_TGT,G_TTA,G_TTC,G_TTG,G_TTT,T_AAA,T_AAC,T_AAG,T_AAT,T_ACA,T_ACC,T_ACG,T_ACT,T_AGA,T_AGC,T_AGG,T_AGT,T_ATA,T_ATC,T_ATG,T_ATT,T_CAA,T_CAC,T_CAG,T_CAT,T_CCA,T_CCC,T_CCG,T_CCT,T_CGA,T_CGC,T_CGG,T_CGT,T_CTA,T_CTC,T_CTG,T_CTT,T_GAA,T_GAC,T_GAG,T_GAT,T_GCA,T_GCC,T_GCG,T_GCT,T_GGA,T_GGC,T_GGG,T_GGT,T_GTA,T_GTC,T_GTG,T_GTT,T_TAA,T_TAC,T_TAG,T_TAT,T_TCA,T_TCC,T_TCG,T_TCT,T_TGA,T_TGC,T_TGG,T_TGT,T_TTA,T_TTC,T_TTG,T_TTT,maximum_ORF_length,minimum_ORF_length,std_ORF_length,average_ORF_length,cv_ORF_length,maximum_GC_content_ORF,minimum_GC_content_ORF,std_GC_content_ORF,average_GC_content_ORF,cv_GC_content_ORF,fickett_score-ORF,fickett_score-full-sequence,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,faverage,fmedian,fmaximum,fminimum,fpeak,fnone_levated_peak,fsample_standard_deviation,fpopulation_standard_deviation,fpercentile15,fpercentile25,fpercentile50,fpercentile75,famplitude,fvariance,finterquartile_range,fsemi_interquartile_range,fcoefficient_of_variation,fskewness,fkurtosis,k-tsallis12.3,k-tsallis22.3,k-tsallis32.3,k-tsallis42.3,k-tsallis52.3
0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,2,0,1,0,2,3,1,2,1,1,0,2,1,1,0,1,2,1,0,0,0,2,0,1,1,3,0,0,1,0,1,2,2,2,1,1,1,1,3,1,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,3,0,0,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,0.8801,0.38085,63.99999999999999,44.77103529635942,1124.0,6.804040507106677,0.3333333333333333,1.6395762093583277,136.8575902169843,137.93948523646733,20.680258434869383,28.74331389080133,44.77103529635942,60.28546675751511,1117.1959594928933,19027.301587301587,31.542152866713774,15.771076433356887,2.13839984714038,0.4215103745394068,0.2622138932410164,127.99999999999996,67.46076973398903,973.5189027078676,0.2591500471416179,0.1666666666666666,2.209410963672147,156.46085772486356,157.69772169746597,16.509723790541038,29.009832921307225,67.46076973398903,185.91212859090888,973.259752660726,24868.57142857143,156.90229566960164,78.45114783480082,1.2223504509754968,1.160786751644987,0.2627220793419301,0.6238943696544674,0.7367722848261065,0.7596905443238119,0.7643238756743546,0.7651111319453147
0,0,0,1,0,1,1,0,2,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,2,3,4,0,0,0,1,2,1,2,3,0,1,0,1,1,0,2,3,0,0,1,8,0,2,1,2,0,1,2,2,4,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,4,1,0,1,0,0,0,1,2,4,1,2,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7346000000000001,0.36178,89.99999999999993,53.99394684229696,2844.0,12.336836760652362,0.3333333333333336,2.1146669317485043,294.4588256446052,296.10846782741817,23.388449488470748,34.52876246878294,53.99394684229696,74.98502014474144,2831.663163239348,87680.22471910113,40.4562576759585,20.22812883797925,3.2717647293845045,0.3668362095673118,0.2634624781020813,179.99999999999997,99.16339492207136,2120.0,7.085754236171544,0.1666666666666666,2.576127227992,264.8773300982928,266.36124832028696,37.09614635293413,55.883580391877736,99.16339492207136,197.4760915269388,2112.9142457638286,70948.31460674157,141.59251113506107,70.79625556753054,1.4715407227682935,0.9155551935826044,0.1975857981515769,0.5613516988930118,0.706831631109778,0.747837310714098,0.7592765228832259,0.764119996192295
0,1,2,2,0,1,1,2,2,0,1,3,2,3,2,4,0,0,1,1,1,2,2,0,4,1,1,2,2,1,0,4,3,1,1,2,1,2,3,2,0,1,2,3,3,1,2,2,1,3,5,2,3,0,0,2,0,3,4,1,3,2,1,8,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,1,1,0,2,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,1,0,0,1,2,2,1,0,2,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,2,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,2,1,0,4,48,48,0.0,48.0,0.0,37.5,37.5,0.0,37.5,0.0,0.6492,0.38014,119.00000000000004,80.43489559421754,3735.0,12.06391279455555,0.3333333333333332,2.2485181850199645,336.392627743237,337.81501306313703,40.02565537118276,51.41044428457612,80.43489559421754,115.36540886277656,3722.936087205445,114118.98305084746,63.954964578200425,31.97748228910021,2.826828804565016,0.3439293958179601,0.2702951458269355,238.0,218.72992978109573,816.7889651242317,0.908713960356738,0.1666666666666666,2.855844899762716,190.6410239166796,191.4471206364828,35.83327093535717,72.59420831898994,218.72992978109573,338.684252143479,815.880251163875,36651.99999999999,266.09004382448904,133.04502191224452,0.8010127055322672,0.3032411884337072,0.2619329397777659,0.6317713035302029,0.7411650466678272,0.7616987501991788,0.7664064915963724,0.7674043317065083
11,4,1,3,6,1,3,4,2,6,3,1,2,6,7,0,2,3,2,3,2,5,0,1,1,1,5,9,2,1,3,7,7,1,1,2,2,3,4,1,3,2,3,2,4,1,2,7,3,3,7,6,7,1,3,3,1,3,1,3,4,6,1,6,4,3,2,2,3,0,0,1,0,1,0,0,0,2,1,0,2,1,2,1,1,0,0,0,1,1,0,1,1,1,2,0,1,0,0,1,3,2,0,1,1,0,2,0,0,0,1,0,0,0,1,1,3,0,1,1,2,2,1,2,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1,0,0,1,1,1,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,2,0,2,1,1,2,5,2,0,0,0,1,0,0,0,0,1,0,2,2,3,2,0,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1,0,2,1,0,0,0,3,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,2,1,1,0,0,0,1,1,0,0,3,1,0,3,2,1,0,0,1,1,0,1,1,1,3,2,1,2,1,2,1,2,1,3,0,0,0,1,0,1,0,2,1,0,2,0,0,0,1,0,0,1,2,0,0,0,0,1,1,1,0,1,1,2,0,1,2,2,1,1,0,0,0,1,1,1,0,4,87,54,13.92838827718412,73.0,0.190799839413481,46.15384615384615,42.5925925925926,1.490339368487497,44.141533221992994,0.0337627458700268,0.5562,0.35223,214.0000000000001,141.7862282499025,11622.0,26.730113478052782,0.3333333333333331,3.035988335223598,786.7426516974913,788.5873028855464,75.99878314376733,91.82087593695248,141.7862282499025,209.37491526144044,11595.269886521946,621869.9342723005,117.55403932448796,58.77701966224397,3.6763675312966857,0.2753649046265172,0.2644250986444615,427.9999999999996,271.6212734191813,3087.6544615647986,2.324121313011014,0.1666666666666668,3.954993774930172,469.8254995208327,470.92708485372367,55.16927046453028,119.89788730135145,271.6212734191813,551.9494891171331,3085.330340251788,221772.31924882627,432.0516018157817,216.02580090789084,1.0977231297215728,0.9985328174416224,0.2042099287530729,0.6394896906053746,0.7452206578928783,0.7637265317177171,0.7672351530460388,0.7681642300956198
4,6,6,0,6,4,4,2,3,1,0,3,1,0,1,1,5,4,1,0,0,5,2,3,2,1,4,1,0,3,3,2,6,2,0,2,1,2,3,0,4,3,5,3,1,1,2,2,2,1,2,0,1,1,0,2,3,1,1,2,2,0,3,1,3,1,0,0,2,3,0,1,5,1,0,0,0,0,0,0,3,2,1,0,0,1,1,2,0,1,3,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,1,0,1,0,2,2,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,2,1,0,1,0,3,2,1,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,2,0,1,1,0,1,0,2,1,1,2,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,81,81,0.0,81.0,0.0,49.38271604938272,49.38271604938272,0.0,49.38271604938272,0.0,1.0006,0.4628,140.99999999999994,93.93372252718656,5105.0,17.015627897570813,0.3333333333333335,2.448411070040224,424.1414858275479,425.6535814821384,47.79652953070949,68.20915858241172,93.93372252718656,121.84130351485229,5087.984372102429,181180.9714285714,53.63214493244055,26.81607246622028,3.0080956441670077,0.3329050261210484,0.1650793606645025,281.99999999999994,196.98299032935975,2098.843641684456,0.3080027007541172,0.1666666666666667,3.212670849047503,298.34208553269855,299.4056970543003,34.01126994503505,65.28706399360826,196.98299032935975,408.5641943323417,2098.535638983702,89643.77142857143,343.2771303387334,171.6385651693667,1.057950657917371,0.8548945702934247,0.2865502294923298,0.6372697065387941,0.7433173069980482,0.7625541453579955,0.7666658128246296,0.7676461548176228
1,0,1,1,1,0,2,0,2,3,1,2,1,2,4,4,0,3,1,3,1,2,0,1,1,2,1,0,4,2,0,5,1,2,1,3,1,0,4,3,2,2,0,2,0,1,4,2,3,2,1,2,3,1,3,3,3,2,2,2,0,1,2,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,0,1,2,0,1,1,1,1,1,0,0,0,0,0,0,2,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,1,0,0,1,2,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,2,0,0,0,1,1,1,0,1,0,0,1,2,1,0,0,2,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1915,0.46548,117.99999999999996,66.58753381613352,3606.0,11.44531928052703,0.3333333333333335,2.242768328992438,327.3133055651725,328.70910424519,40.31280323928039,48.37361578257136,66.58753381613352,123.92031196110304,3594.554680719473,108049.67521367522,75.54669617853169,37.773348089265845,2.7738415725862087,0.4712225135036209,0.2849825718522035,236.0,154.6319870288355,1671.0825778585538,4.5005946894778575,0.1666666666666666,2.9307412564243966,262.66328255011206,263.7833869175146,39.11206810567906,58.2803190239698,154.6319870288355,338.9335941908483,1666.581983169076,69581.67521367522,280.6532751668785,140.32663758343924,1.1129800108055596,0.929342070743832,0.2809585346645227,0.6354195021732545,0.7418061519003225,0.7624576697007401,0.7665365909158673,0.7673503357460071
5,0,3,5,0,1,1,0,1,1,3,3,3,2,0,1,0,2,1,0,2,6,0,1,1,0,0,1,0,1,0,3,2,1,1,3,1,0,1,0,4,0,3,0,2,0,1,2,5,1,1,0,1,3,1,0,1,0,2,1,2,1,2,3,2,0,0,3,0,0,0,0,1,0,2,0,1,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,0,0,0,1,2,60,51,4.5,55.5,0.081081081081081,47.05882352941176,43.333333333333336,1.8627450980392128,45.19607843137255,0.0412147505422992,0.6763,0.39943,95.99999999999996,51.94743065924351,2388.0,14.825568179553745,0.3333333333333335,2.0745603296881616,241.85119391890535,243.12076271507107,26.01559529408241,36.812387395871326,51.94743065924351,95.98283270065332,2373.1744318204464,59107.70526315789,59.17044530478201,29.585222652391003,2.5192832699885988,0.5464422394647465,0.2208030334343458,192.0,109.57307751690576,1614.543445500939,0.3458799190149776,0.1666666666666666,2.6448488012486657,223.06949589757895,224.24047242566232,34.95582474209296,53.01859584547983,109.57307751690576,277.4924481605576,1614.197565581924,50283.78947368422,224.47385231507775,112.23692615753887,1.161820291133224,1.1085368999211804,0.2902899038167486,0.6353811355997725,0.7403387740940061,0.7607333924852689,0.7654782880374205,0.7666492825095355
2,1,2,1,0,1,1,5,1,2,0,3,2,2,1,2,1,1,0,3,2,1,2,2,1,1,3,1,1,0,1,5,3,2,0,0,1,1,2,0,0,1,0,1,1,2,2,4,2,1,3,4,0,3,1,3,3,2,0,1,6,5,2,3,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,2,0,1,0,1,0,0,1,0,1,0,0,2,2,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,1,1,3,0,1,1,0,1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8148,0.45203,114.0,89.03889439996873,3436.0,4.488752839765381,0.3333333333333333,2.177148905580024,314.6331196806846,316.0222351312406,42.02271077429237,53.56156176822373,89.03889439996873,110.29522297053198,3431.5112471602347,99870.05309734514,56.73366120230825,28.366830601154124,2.759939646321796,0.2380020160499679,0.3352229837318871,228.0,183.17539358624705,1022.0393033390502,0.2800001718505415,0.1666666666666666,2.8104653391447543,201.79197209007097,202.68289020610712,39.74034795113763,68.79978964165794,183.17539358624705,317.84588498434704,1021.7593031671996,41080.35398230088,249.0460953426891,124.52304767134456,0.885052509166978,0.6663982607852987,0.2684142098457442,0.6312108854205212,0.7428475191894046,0.7627886257549235,0.7665432858290958,0.7673421777716088
3,2,0,0,0,0,1,1,0,0,5,0,1,1,1,5,1,0,1,1,0,2,2,1,1,1,2,1,0,2,1,1,3,0,1,2,2,1,1,0,2,3,2,1,1,0,0,0,2,1,0,3,2,1,1,2,0,0,1,0,3,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8034000000000001,0.40962,77.99999999999999,46.4244892680034,1542.0,8.434085798428596,0.3333333333333333,1.827044621729752,171.92440199110771,173.03719290912613,18.99997421279795,32.02145134712407,46.4244892680034,79.03217226842256,1533.565914201571,29941.87012987013,47.010720921298486,23.505360460649243,2.2041589998859967,0.5509778198960332,0.2146315471460799,156.00000000000003,96.5779366590514,1043.575463419129,3.17480585468787,0.1666666666666666,2.3998515685660906,183.9130229211624,185.10341090123845,15.279321197059495,37.11765960342913,96.5779366590514,211.4674854832421,1040.400657564441,34263.27272727272,174.34982587981293,87.17491293990646,1.178929634110015,0.96929617702637,0.299890545395003,0.6397218915478668,0.7410334037523492,0.7609333129960612,0.7650526524146813,0.765921013422403
1,1,0,1,0,1,1,0,0,1,0,1,1,1,3,1,1,1,1,2,0,0,0,3,1,1,1,1,0,1,0,2,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,2,2,1,0,0,2,1,1,2,1,1,1,0,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7493,0.37533,58.0,40.05913626646415,876.0,7.283312969479008,0.3333333333333333,1.5709975969649816,110.84223021935276,111.810303012062,19.07391531324098,25.23592940075752,40.05913626646415,63.70070368276309,868.716687030521,12501.543859649122,38.46477428200557,19.232387141002786,1.911072934816427,0.4855783855493938,0.3042296980953594,116.0,80.95329136051598,459.15693297661744,0.0939396283756072,0.1666666666666666,2.0138538920422238,103.61467077590896,104.51961958021558,19.194734059512232,35.642065068354,80.95329136051598,175.26000152846285,459.0629933482418,10924.350877192985,139.6179364601089,69.80896823005443,0.8932299204819738,1.0147223856536904,0.2814309416662151,0.6344012684686903,0.7433876301755498,0.7589742205527936,0.7639099990900523,0.7646929121136701
2,2,2,1,1,1,4,6,3,1,2,4,1,3,4,2,0,2,1,1,1,2,2,4,3,3,3,2,4,1,3,3,3,2,3,1,2,0,1,0,1,3,2,4,1,4,2,7,7,4,3,4,4,2,0,5,1,1,0,3,4,5,4,5,1,1,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,3,1,2,1,2,2,0,1,0,0,0,1,0,1,0,0,1,1,0,0,3,0,1,0,0,0,0,0,3,3,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,2,0,1,1,1,1,0,1,1,0,0,0,3,0,0,2,0,2,2,0,0,0,1,0,0,0,1,0,2,1,2,0,0,1,0,1,1,0,0,0,2,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,1,0,0,2,2,1,0,0,0,3,0,0,1,0,0,2,0,3,1,1,2,2,3,1,1,0,0,2,2,0,2,1,0,1,2,1,0,1,1,2,0,1,0,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,3,0,1,0,3,2,1,1,0,1,1,0,3,90,12,39.0,51.0,0.7647058823529411,42.22222222222222,16.666666666666664,12.77777777777778,29.444444444444443,0.4339622641509434,0.7386,0.3677499999999999,166.00000000000003,112.3203120837856,7138.0,14.474799985015846,0.3333333333333333,2.659465490109457,546.9497234664261,548.6046432044251,59.50858990777613,73.20173065647329,112.3203120837856,153.59826000541548,7123.525200014984,300967.05454545456,80.3965293489422,40.1982646744711,3.2948778522073856,0.2944312006010703,0.2428523338398877,332.00000000000006,220.5203847897498,1711.2112344858683,1.6725868134034938,0.1666666666666666,3.442641789916598,330.0424215157803,331.0410392941783,60.469218684670736,98.2988681095662,220.5203847897498,457.0539852257774,1709.5386476724648,109588.1696969697,358.75511711621124,179.37755855810562,0.9941036792643982,1.0133207849305526,0.2285292793970952,0.6353679499157759,0.744760767035216,0.7632969719557395,0.7669448874340381,0.7678633942620026
